ele,lat,lon,name
36.217,-32.6605415,137.9291181,Route10
34.868,-32.6608197,137.9292197,Route10
36.958,-32.6624759,137.9298668,Route10
37.0,-32.6670315,137.9317752,Route10
36.779,-32.6672836,137.9318808,Route10
35.485,-32.6690235,137.9326097,Route10
35.84,-32.6691221,137.932651,Route10
35.42,-32.6701374,137.9330764,Route10
35.822,-32.6702937,137.9331419,Route10
36.526,-32.6703887,137.9331817,Route10
39.766,-32.671951,137.9338531,Route10
40.207,-32.6731435,137.9343479,Route10
41.0,-32.6735436,137.9345167,Route10
40.524,-32.6740337,137.9347236,Route10
40.953,-32.6741505,137.9347749,Route10
40.336,-32.6743512,137.9348647,Route10
42.088,-32.6752999,137.9352634,Route10
40.645,-32.6769133,137.9359503,Route10
42.29,-32.6774922,137.9361971,Route10
42.596,-32.6790544,137.936852,Route10
45.196,-32.6797086,137.9371148,Route10
44.582,-32.680468,137.9374259,Route10
44.792,-32.6807755,137.9375527,Route10
47.0,-32.6812453,137.9377354,Route10
47.874,-32.6818382,137.9379642,Route10
48.065,-32.6826127,137.9382522,Route10
46.852,-32.6830488,137.9384083,Route10
52.482,-32.6837156,137.9386405,Route10
49.174,-32.6849518,137.9390866,Route10
50.558,-32.6852124,137.9391731,Route10
52.877,-32.6858866,137.9394007,Route10
53.415,-32.6859741,137.9394317,Route10
53.673,-32.6860203,137.9394503,Route10
53.636,-32.6872896,137.9398907,Route10
54.432,-32.68762,137.9400033,Route10
55.597,-32.6887206,137.9403708,Route10
55.822,-32.6891982,137.940506,Route10
59.589,-32.6903806,137.9409034,Route10
58.917,-32.6906872,137.9410024,Route10
58.466,-32.6907875,137.9410276,Route10
56.629,-32.6912021,137.941146,Route10
58.0,-32.6919451,137.941341,Route10
58.795,-32.6929171,137.9415533,Route10
58.927,-32.6940339,137.9417789,Route10
60.566,-32.6951521,137.9419661,Route10
60.842,-32.6960214,137.9420865,Route10
60.548,-32.6962366,137.9421028,Route10
58.977,-32.6965518,137.942151,Route10
58.073,-32.696801,137.9421832,Route10
61.138,-32.6975382,137.942253,Route10
60.804,-32.6980944,137.9422856,Route10
61.036,-32.6983495,137.9423071,Route10
58.551,-32.6992117,137.942351,Route10
60.388,-32.700049,137.9423671,Route10
62.563,-32.7007922,137.9423648,Route10
57.719,-32.7018827,137.9423621,Route10
60.837,-32.7023934,137.9423322,Route10
60.944,-32.7029629,137.9422991,Route10
59.442,-32.7035044,137.9422737,Route10
59.921,-32.7038638,137.9422389,Route10
61.777,-32.7043728,137.9421849,Route10
61.24,-32.7046555,137.9421597,Route10
59.468,-32.7053876,137.9420745,Route10
59.58,-32.7066346,137.9418861,Route10
58.034,-32.7071203,137.9417985,Route10
57.887,-32.7079756,137.9416353,Route10
56.774,-32.7086995,137.9414817,Route10
56.697,-32.7092508,137.9413605,Route10
55.468,-32.7095921,137.9412861,Route10
56.673,-32.7105715,137.9410737,Route10
54.664,-32.7109219,137.9409957,Route10
52.196,-32.711975,137.9407725,Route10
52.853,-32.7120892,137.9407322,Route10
53.633,-32.7123005,137.9406912,Route10
53.884,-32.7126219,137.9406288,Route10
53.196,-32.7129996,137.9405572,Route10
51.672,-32.7134682,137.9404705,Route10
51.3,-32.7137768,137.9404157,Route10
51.701,-32.714143,137.9403609,Route10
50.966,-32.7144567,137.9403092,Route10
49.962,-32.7147461,137.9402681,Route10
49.601,-32.7150803,137.9402224,Route10
49.454,-32.7153112,137.9401916,Route10
