ele,lat,lon,name
9.791,-12.4560855,130.8449129,Route
9.894,-12.4559942,130.8448308,Route
9.205,-12.455944,130.8448753,Route
8.123,-12.4558376,130.844971,Route
7.931,-12.455784,130.8450191,Route
7.59,-12.4556701,130.845114,Route
7.32,-12.4555827,130.8451889,Route
7.249,-12.4555217,130.8452377,Route
7.428,-12.4552327,130.8454367,Route
7.814,-12.4547738,130.8457273,Route
8.718,-12.4546208,130.8458242,Route
9.498,-12.4545291,130.8458822,Route
10.148,-12.454274,130.846044,Route
9.098,-12.4539572,130.8462364,Route
9.048,-12.4539427,130.8462434,Route
9.035,-12.4537458,130.8463875,Route
9.25,-12.4536354,130.8464688,Route
8.133,-12.4534808,130.8465831,Route
6.176,-12.4533269,130.846742,Route
5.02,-12.4531956,130.8468719,Route
4.74,-12.4531214,130.8469495,Route
4.889,-12.4530128,130.8470509,Route
5.513,-12.4529151,130.8471363,Route
7.529,-12.4526307,130.8473126,Route
9.073,-12.4523976,130.847475,Route
9.824,-12.4523239,130.847517,Route
12.992,-12.4518384,130.8477867,Route
12.759,-12.4516197,130.8479043,Route
13.613,-12.451419,130.8479866,Route
13.798,-12.4512713,130.848058,Route
13.388,-12.4510472,130.8481451,Route
12.465,-12.4508713,130.8481964,Route
11.537,-12.4507622,130.8482195,Route
10.939,-12.4507076,130.8482309,Route
5.0,-12.4502032,130.8483599,Route
5.0,-12.4501385,130.8483813,Route
5.0,-12.4500081,130.8484049,Route
6.607,-12.4487861,130.8487155,Route
6.422,-12.4483338,130.8488304,Route
6.054,-12.4478811,130.8489474,Route
6.206,-12.4478084,130.8489623,Route
10.492,-12.4470463,130.8490761,Route
10.883,-12.4468151,130.8491106,Route
11.108,-12.4465242,130.8491366,Route
11.001,-12.4463717,130.8491503,Route
9.042,-12.4458507,130.8491695,Route
11.493,-12.4454258,130.8491637,Route
11.297,-12.445062,130.8491598,Route
10.848,-12.4449752,130.8491556,Route
9.679,-12.4448635,130.8491497,Route
8.423,-12.4446062,130.8491181,Route
12.405,-12.4429804,130.8490091,Route
13.431,-12.442742,130.8489925,Route
13.989,-12.4426318,130.8489899,Route
14.377,-12.4425545,130.8489881,Route
14.456,-12.442452,130.848992,Route
12.758,-12.4421454,130.8490035,Route
11.416,-12.4420251,130.8490152,Route
7.559,-12.4417114,130.8490352,Route
6.316,-12.4415469,130.8490515,Route
5.766,-12.4410757,130.84912,Route
3.976,-12.4408186,130.8491707,Route
3.27,-12.4405213,130.8492249,Route
2.514,-12.4401687,130.8493233,Route
2.507,-12.440152,130.8493269,Route
2.379,-12.439965,130.8493821,Route
3.016,-12.4397311,130.8494578,Route
4.859,-12.4395944,130.8495081,Route
5.184,-12.4395686,130.8495176,Route
6.561,-12.4393394,130.8496091,Route
5.231,-12.4388939,130.84983,Route
8.583,-12.4384297,130.8500769,Route
9.321,-12.4383485,130.8501194,Route
10.672,-12.438128,130.8502592,Route
19.234,-12.4370071,130.8511701,Route
21.151,-12.4368228,130.8513508,Route
21.992,-12.4365649,130.8516285,Route
24.008,-12.43605,130.8522922,Route
23.973,-12.4360049,130.8523489,Route
23.416,-12.4358738,130.8525397,Route
22.163,-12.4357131,130.8527817,Route
22.754,-12.4355902,130.8529868,Route
23.004,-12.4353533,130.8534513,Route
21.487,-12.4352077,130.8537573,Route
21.876,-12.4351094,130.8539638,Route
19.896,-12.434584,130.8553354,Route
18.222,-12.434375,130.8558867,Route
17.069,-12.4340136,130.8568105,Route
17.292,-12.4338753,130.8571624,Route
16.355,-12.4337971,130.8573581,Route
15.638,-12.4336554,130.8577456,Route
16.369,-12.4336203,130.8578997,Route
17.998,-12.4334557,130.8583389,Route
17.176,-12.4332673,130.85883,Route
16.62,-12.4332056,130.8589796,Route
15.055,-12.433113,130.8592452,Route
13.763,-12.4330706,130.859361,Route
12.524,-12.4330325,130.8594667,Route
11.001,-12.4329871,130.859584,Route
7.613,-12.4328435,130.8600846,Route
6.886,-12.432823,130.8601656,Route
5.69,-12.4327627,130.8603848,Route
5.648,-12.4327577,130.8604048,Route
5.057,-12.4326776,130.8607402,Route
4.741,-12.4326464,130.8608902,Route
4.474,-12.4326207,130.8610158,Route
4.731,-12.4325675,130.8613593,Route
4.854,-12.4325405,130.8615868,Route
4.491,-12.4325152,130.8618002,Route
3.61,-12.4324958,130.8620586,Route
3.081,-12.4324762,130.8625144,Route
3.799,-12.4324709,130.8628573,Route
6.359,-12.4324538,130.8633676,Route
3.397,-12.4324379,130.8638406,Route
7.616,-12.4324296,130.8662821,Route
7.587,-12.4324344,130.866847,Route
7.19,-12.4324397,130.8669791,Route
11.421,-12.4324196,130.8698267,Route
15.215,-12.4324129,130.8709939,Route
19.334,-12.4324144,130.8715053,Route
19.239,-12.4324203,130.8717984,Route
18.29,-12.4324221,130.8720639,Route
16.634,-12.4324255,130.8731571,Route
16.306,-12.4324199,130.8735339,Route
17.896,-12.4324105,130.8738251,Route
18.849,-12.4324064,130.8739976,Route
20.677,-12.4323987,130.8744762,Route
22.227,-12.4323972,130.8749709,Route
23.909,-12.4323954,130.8752128,Route
23.488,-12.4323915,130.8757359,Route
23.189,-12.4323901,130.8759201,Route
23.855,-12.4323878,130.8762318,Route
24.186,-12.4323897,130.8764158,Route
23.256,-12.4323959,130.877849,Route
17.445,-12.4323763,130.8809667,Route
14.622,-12.4323604,130.8836779,Route
15.424,-12.4323724,130.8841878,Route
14.918,-12.43236,130.8864387,Route
16.237,-12.4323653,130.8879138,Route
16.021,-12.4323611,130.8884664,Route
18.499,-12.4323614,130.8897733,Route
18.508,-12.4323588,130.889966,Route
19.022,-12.4323615,130.8905676,Route
19.303,-12.4323456,130.890707,Route
18.388,-12.4324107,130.8913313,Route
19.208,-12.4324388,130.891526,Route
21.39,-12.4324963,130.8918591,Route
22.092,-12.4325427,130.8921102,Route
23.149,-12.4326015,130.8923817,Route
23.743,-12.4326885,130.8927513,Route
24.362,-12.4327988,130.8931494,Route
24.79,-12.4328753,130.8933939,Route
24.793,-12.4328761,130.8933966,Route
24.834,-12.432931,130.893572,Route
24.816,-12.4329403,130.8936016,Route
28.586,-12.4330998,130.8941042,Route
28.173,-12.4332485,130.8944709,Route
25.403,-12.4335464,130.8950471,Route
25.298,-12.4337411,130.8954106,Route
19.435,-12.4340611,130.8959436,Route
17.047,-12.434472,130.896535,Route
15.233,-12.4348317,130.8969893,Route
15.17,-12.4348868,130.8970617,Route
15.427,-12.4350223,130.8972837,Route
10.0,-12.4356545,130.8981273,Route
10.0,-12.4356789,130.8981607,Route
10.0,-12.4357622,130.8982751,Route
11.55,-12.4363875,130.8990423,Route
11.33,-12.4365749,130.8993169,Route
10.809,-12.4367796,130.8995914,Route
11.099,-12.4368934,130.8997374,Route
12.858,-12.4370492,130.8999757,Route
16.005,-12.437248,130.9002791,Route
16.155,-12.4372763,130.9003208,Route
16.759,-12.4374097,130.9004887,Route
17.0,-12.4374884,130.9006175,Route
17.388,-12.4375424,130.900706,Route
17.842,-12.437584,130.9007735,Route
18.908,-12.4376522,130.9008839,Route
20.447,-12.4377412,130.9010399,Route
22.897,-12.4379141,130.9013426,Route
23.372,-12.4380234,130.9015323,Route
25.148,-12.4381687,130.9017953,Route
28.197,-12.4383023,130.9020551,Route
29.123,-12.4384712,130.902477,Route
28.264,-12.4385809,130.9027293,Route
28.164,-12.4386274,130.9028362,Route
28.367,-12.4386509,130.9028989,Route
28.751,-12.4387154,130.9030709,Route
28.962,-12.4387447,130.9031492,Route
29.178,-12.4387747,130.9032447,Route
29.484,-12.4388172,130.9033803,Route
29.884,-12.4388728,130.9035767,Route
29.901,-12.4388751,130.9035837,Route
30.415,-12.4389365,130.9037718,Route
30.475,-12.4389458,130.9038004,Route
30.614,-12.4389845,130.9039492,Route
30.611,-12.4390189,130.9040817,Route
30.584,-12.439031,130.9041271,Route
33.325,-12.4391236,130.9044745,Route
35.353,-12.4391647,130.9046623,Route
35.949,-12.4391877,130.9047676,Route
35.983,-12.4392025,130.9048424,Route
36.218,-12.4392348,130.905006,Route
35.803,-12.4392919,130.9053729,Route
35.813,-12.4392926,130.9053777,Route
35.582,-12.4394045,130.9060265,Route
33.589,-12.4394738,130.9064405,Route
34.531,-12.4395064,130.9066174,Route
34.81,-12.4395214,130.9066875,Route
34.827,-12.4395243,130.9067009,Route
34.406,-12.43958,130.9071029,Route
34.323,-12.4395902,130.9071461,Route
34.105,-12.4396627,130.9075293,Route
31.745,-12.4398551,130.9085492,Route
31.556,-12.4398634,130.9085934,Route
31.399,-12.4398892,130.90873,Route
31.355,-12.4399233,130.9089109,Route
32.071,-12.4399695,130.909156,Route
32.016,-12.4400159,130.9093664,Route
32.0,-12.4400974,130.9096247,Route
31.693,-12.4401527,130.9097999,Route
30.636,-12.440208,130.9099752,Route
30.076,-12.4402633,130.9101504,Route
30.018,-12.440274,130.9101843,Route
30.428,-12.440321,130.9103249,Route
30.945,-12.4403792,130.9104992,Route
30.875,-12.4404206,130.9106229,Route
29.188,-12.4405788,130.9110123,Route
28.385,-12.440641,130.9111653,Route
28.33,-12.4406486,130.9111821,Route
27.259,-12.4408047,130.9115322,Route
26.682,-12.4408749,130.9116837,Route
26.576,-12.4408849,130.9117058,Route
25.96,-12.4409283,130.9118115,Route
24.914,-12.4409841,130.9119227,Route
21.227,-12.441114,130.9121876,Route
17.914,-12.4413007,130.9125337,Route
16.959,-12.4414712,130.9128163,Route
16.659,-12.4415466,130.9129445,Route
15.792,-12.4416623,130.9131176,Route
15.197,-12.4417859,130.9133039,Route
13.705,-12.4419387,130.9135132,Route
13.775,-12.4420458,130.9136572,Route
14.157,-12.4421397,130.9137817,Route
14.035,-12.4422169,130.9138789,Route
12.998,-12.4423828,130.9140928,Route
11.896,-12.4425213,130.914267,Route
11.884,-12.4425235,130.9142699,Route
11.716,-12.4425525,130.9143064,Route
10.932,-12.4426506,130.9144362,Route
10.915,-12.4427215,130.9145232,Route
11.684,-12.4428335,130.9146734,Route
12.719,-12.442974,130.914848,Route
13.0,-12.4431394,130.9150664,Route
13.0,-12.443256,130.9152166,Route
12.75,-12.4433634,130.9153557,Route
12.661,-12.4435158,130.9155522,Route
12.84,-12.4436739,130.9157516,Route
11.863,-12.4438103,130.9159146,Route
9.623,-12.4440115,130.9161518,Route
9.918,-12.444184,130.9163347,Route
11.656,-12.4443254,130.9164886,Route
12.746,-12.4444558,130.916605,Route
12.589,-12.4445586,130.9167072,Route
12.101,-12.4446941,130.9168297,Route
11.728,-12.4447979,130.9169188,Route
11.48,-12.4449465,130.9170433,Route
11.767,-12.4450361,130.9171213,Route
12.396,-12.44513,130.9172022,Route
12.872,-12.4452299,130.9172944,Route
13.955,-12.4454197,130.9174638,Route
15.058,-12.4455718,130.9176001,Route
15.582,-12.4457172,130.9177378,Route
15.868,-12.4458557,130.9178783,Route
15.314,-12.4460078,130.9180299,Route
14.903,-12.446164,130.9181913,Route
14.981,-12.4462862,130.9183248,Route
15.827,-12.4463922,130.9184472,Route
16.695,-12.4464854,130.9185598,Route
16.923,-12.4466131,130.9187226,Route
17.466,-12.446734,130.9188672,Route
18.285,-12.4468684,130.9190592,Route
19.201,-12.4470068,130.9192633,Route
19.302,-12.4470287,130.9192956,Route
20.194,-12.4471399,130.9194679,Route
20.687,-12.4471822,130.9195334,Route
21.252,-12.4472372,130.9196183,Route
22.358,-12.4473366,130.9197719,Route
22.484,-12.4473479,130.9197894,Route
24.237,-12.447485,130.9200216,Route
26.622,-12.4475964,130.9202428,Route
28.982,-12.447686,130.9204154,Route
29.019,-12.4476874,130.920418,Route
31.168,-12.4477693,130.9205786,Route
31.431,-12.4478137,130.9206656,Route
31.526,-12.4478468,130.9207447,Route
31.528,-12.4478483,130.9207483,Route
30.902,-12.4479142,130.9209062,Route
30.846,-12.4479173,130.9209141,Route
29.798,-12.4479839,130.9210853,Route
29.779,-12.4479853,130.9210888,Route
29.352,-12.4480025,130.921133,Route
27.453,-12.4480557,130.9212541,Route
27.386,-12.4480572,130.9212576,Route
25.588,-12.448099,130.9213527,Route
22.067,-12.4481832,130.9216072,Route
20.685,-12.4482337,130.9217752,Route
20.187,-12.4482556,130.9218479,Route
19.476,-12.4482874,130.921951,Route
19.454,-12.4482885,130.9219546,Route
18.557,-12.4483285,130.9220843,Route
18.263,-12.4483399,130.9221271,Route
17.479,-12.4483869,130.9223049,Route
17.472,-12.4483879,130.9223086,Route
17.267,-12.448429,130.922464,Route
17.259,-12.4484332,130.9224829,Route
17.29,-12.4484727,130.9226626,Route
17.293,-12.4484735,130.9226663,Route
17.355,-12.4484887,130.9227352,Route
17.494,-12.4485155,130.9228414,Route
17.809,-12.4485526,130.9229884,Route
17.907,-12.4485603,130.9230238,Route
18.519,-12.4485988,130.9231998,Route
18.701,-12.4486318,130.9233124,Route
18.734,-12.4486519,130.9233757,Route
18.877,-12.4486861,130.9234835,Route
19.061,-12.4487025,130.9235524,Route
19.233,-12.448716,130.9236087,Route
18.542,-12.4487418,130.9237088,Route
17.055,-12.4487932,130.9238853,Route
16.992,-12.4487989,130.923905,Route
16.87,-12.4488287,130.9239968,Route
16.861,-12.4488423,130.9240385,Route
16.879,-12.4488478,130.9240607,Route
17.101,-12.4488759,130.9241745,Route
17.144,-12.4488776,130.9241817,Route
17.521,-12.4488958,130.9242382,Route
18.177,-12.4489225,130.9243208,Route
18.976,-12.4489539,130.9244124,Route
19.37,-12.4489917,130.9245225,Route
19.615,-12.4490597,130.9247005,Route
19.308,-12.4491198,130.9248675,Route
19.276,-12.4491248,130.9248814,Route
18.807,-12.4491819,130.9250385,Route
18.799,-12.4491825,130.9250401,Route
18.075,-12.4492376,130.925186,Route
17.226,-12.4493259,130.9254085,Route
17.001,-12.4493815,130.9255545,Route
17.0,-12.449444,130.9257145,Route
16.895,-12.4494735,130.9257864,Route
16.798,-12.4495119,130.92588,Route
16.794,-12.449518,130.9258945,Route
16.879,-12.4495812,130.9260427,Route
18.132,-12.4496735,130.9262834,Route
18.933,-12.4497124,130.9263844,Route
19.324,-12.4498121,130.9266436,Route
18.955,-12.449843,130.9267527,Route
18.846,-12.4498515,130.9267827,Route
18.396,-12.4498959,130.9269286,Route
18.555,-12.4499248,130.9270233,Route
19.06,-12.449986,130.927225,Route
18.87,-12.4501253,130.9276154,Route
18.3,-12.4501958,130.9277735,Route
18.726,-12.4502577,130.9279593,Route
19.309,-12.4503109,130.9281249,Route
19.632,-12.4503765,130.9283212,Route
19.186,-12.4504275,130.9284749,Route
18.637,-12.4504799,130.9286465,Route
18.894,-12.4505506,130.9288539,Route
20.1,-12.4506111,130.9290278,Route
21.0,-12.4506912,130.9292591,Route
21.0,-12.4507466,130.9294322,Route
21.486,-12.4508049,130.9296142,Route
22.115,-12.4508654,130.9298015,Route
22.309,-12.4509193,130.9299761,Route
22.509,-12.4509746,130.9301492,Route
22.879,-12.4510344,130.9303372,Route
24.128,-12.4511153,130.9305946,Route
24.774,-12.4511765,130.9307825,Route
25.3,-12.4512429,130.9310087,Route
25.764,-12.4513234,130.9312561,Route
26.753,-12.4514279,130.931587,Route
27.571,-12.4515486,130.9319425,Route
31.152,-12.4516553,130.9322823,Route
30.823,-12.4517641,130.9326322,Route
30.571,-12.4517778,130.9326747,Route
30.54,-12.4517795,130.9326799,Route
29.048,-12.4518522,130.9329063,Route
27.951,-12.4519512,130.9332339,Route
27.688,-12.4520546,130.9335548,Route
27.67,-12.4521525,130.9338657,Route
27.677,-12.4521639,130.9339019,Route
27.678,-12.4521655,130.9339071,Route
27.602,-12.4522591,130.9342045,Route
25.828,-12.4523745,130.9345454,Route
22.194,-12.4524844,130.9348998,Route
17.361,-12.4525975,130.9352719,Route
16.085,-12.4527542,130.9357622,Route
15.315,-12.4529055,130.9362469,Route
14.025,-12.453061,130.9367394,Route
14.654,-12.4532373,130.9372877,Route
14.295,-12.4533958,130.9377584,Route
14.192,-12.4534103,130.9378013,Route
13.901,-12.4534547,130.9379267,Route
13.803,-12.4535811,130.9382838,Route
14.88,-12.4536802,130.9385668,Route
14.261,-12.4537737,130.9388164,Route
13.054,-12.4539021,130.9391518,Route
13.0,-12.4539663,130.9393279,Route
13.162,-12.454024,130.9394895,Route
14.597,-12.4541926,130.9399051,Route
14.693,-12.4543482,130.9402873,Route
13.941,-12.4544602,130.9405681,Route
13.509,-12.4546246,130.9409692,Route
14.42,-12.4547921,130.9413603,Route
13.159,-12.4549358,130.9416868,Route
11.805,-12.4551012,130.9420735,Route
12.0,-12.4552622,130.9424323,Route
14.109,-12.4554211,130.9427978,Route
13.488,-12.4556463,130.9433137,Route
11.035,-12.4558182,130.9437115,Route
11.056,-12.4558562,130.9438005,Route
11.169,-12.4558845,130.9438666,Route
11.286,-12.4559128,130.9439328,Route
11.427,-12.455952,130.9440246,Route
11.992,-12.4560826,130.9442942,Route
12.321,-12.4562208,130.9445917,Route
11.806,-12.4564427,130.9451121,Route
11.235,-12.4566021,130.945556,Route
14.163,-12.4568109,130.9459949,Route
14.63,-12.4568323,130.9460597,Route
15.277,-12.4568874,130.9462081,Route
15.55,-12.4569166,130.946281,Route
12.233,-12.4575346,130.9476784,Route
13.348,-12.4577243,130.9481091,Route
17.807,-12.4580502,130.9488407,Route
17.179,-12.4581248,130.9490082,Route
16.878,-12.4581524,130.9490701,Route
16.464,-12.4582001,130.9491755,Route
18.693,-12.4585345,130.9499146,Route
17.895,-12.4588011,130.9504762,Route
17.356,-12.4590677,130.9509963,Route
17.21,-12.4591511,130.9511593,Route
17.473,-12.4592219,130.9512978,Route
18.0,-12.4595351,130.9517975,Route
17.511,-12.4597902,130.9522155,Route
14.257,-12.4603505,130.9530605,Route
14.052,-12.4605277,130.9533172,Route
14.101,-12.4606881,130.9535526,Route
16.045,-12.4621452,130.9558457,Route
16.437,-12.4622029,130.9559546,Route
16.781,-12.4622886,130.9561166,Route
17.055,-12.4623744,130.9562785,Route
17.356,-12.4624601,130.9564404,Route
17.566,-12.4625341,130.9565802,Route
17.282,-12.4626994,130.9569396,Route
16.623,-12.4629317,130.9575191,Route
19.256,-12.4631537,130.9580911,Route
21.349,-12.4632526,130.9583901,Route
22.981,-12.463327,130.9586603,Route
23.847,-12.463451,130.9590937,Route
26.719,-12.4636038,130.9596604,Route
30.109,-12.4637081,130.9600957,Route
28.666,-12.4637833,130.9604761,Route
27.403,-12.4638534,130.9608258,Route
29.184,-12.4639645,130.9614399,Route
29.637,-12.4640659,130.9622812,Route
30.0,-12.4641143,130.962997,Route
30.505,-12.4641259,130.9633627,Route
34.184,-12.464116,130.9639697,Route
39.389,-12.4640603,130.9648973,Route
39.566,-12.464051,130.9649918,Route
39.518,-12.4640329,130.9651751,Route
38.0,-12.463927,130.9662483,Route
37.784,-12.463878,130.966705,Route
36.097,-12.4638212,130.9673748,Route
34.713,-12.4637988,130.9676337,Route
33.573,-12.4637655,130.9682571,Route
34.08,-12.4637593,130.9687777,Route
32.405,-12.4637764,130.9693574,Route
30.929,-12.4637968,130.9699006,Route
29.842,-12.4638214,130.970313,Route
26.276,-12.463862,130.9708069,Route
24.037,-12.4639586,130.9716259,Route
23.071,-12.4640043,130.9719246,Route
24.459,-12.4642579,130.9737419,Route
25.764,-12.4643791,130.9742523,Route
25.043,-12.4644519,130.9744639,Route
25.776,-12.4645207,130.9747332,Route
26.674,-12.4645867,130.9749401,Route
29.834,-12.464795,130.9755821,Route
32.0,-12.4650253,130.9761447,Route
30.492,-12.46542,130.9769422,Route
29.81,-12.4656915,130.9773923,Route
29.0,-12.4663248,130.9783834,Route
29.0,-12.4666498,130.9788678,Route
30.041,-12.4669917,130.9793774,Route
30.977,-12.4672697,130.9797762,Route
30.629,-12.4674667,130.9800792,Route
30.539,-12.4674845,130.9801191,Route
30.213,-12.467517,130.9802187,Route
31.114,-12.4676579,130.980475,Route
32.0,-12.4682983,130.9814832,Route
32.0,-12.4683252,130.9815253,Route
31.753,-12.468402,130.9816453,Route
31.477,-12.4684787,130.9817654,Route
31.349,-12.4685142,130.9818209,Route
30.996,-12.468745,130.9822198,Route
32.943,-12.4690335,130.9827936,Route
32.228,-12.4692114,130.9831872,Route
32.569,-12.4692611,130.9833144,Route
35.901,-12.4694628,130.9838936,Route
33.951,-12.469553,130.9842295,Route
33.431,-12.4696619,130.9847035,Route
32.159,-12.4697053,130.9848823,Route
31.437,-12.4697244,130.9849611,Route
31.359,-12.4697467,130.9850615,Route
33.172,-12.4698311,130.9854405,Route
35.301,-12.4699427,130.9859703,Route
36.614,-12.4701035,130.9867336,Route
34.806,-12.4704607,130.988429,Route
35.848,-12.4704928,130.9885639,Route
37.648,-12.4706045,130.989107,Route
38.287,-12.4707355,130.9897131,Route
39.059,-12.4707606,130.989833,Route
40.441,-12.4708258,130.9901183,Route
40.691,-12.4708519,130.9902215,Route
37.182,-12.4709737,130.9907797,Route
39.392,-12.471085,130.9912833,Route
40.277,-12.4711119,130.9914278,Route
41.022,-12.4713399,130.992314,Route
38.97,-12.4717219,130.9935119,Route
39.052,-12.471727,130.9935239,Route
41.988,-12.4719388,130.9940056,Route
43.015,-12.4721362,130.9944575,Route
42.959,-12.4722908,130.9947687,Route
46.32,-12.4727694,130.995733,Route
44.672,-12.4729621,130.996055,Route
43.986,-12.4733386,130.9966628,Route
45.282,-12.4735995,130.9970227,Route
45.375,-12.4736395,130.997077,Route
45.384,-12.4736465,130.9970864,Route
45.456,-12.4737622,130.9972404,Route
45.126,-12.4738538,130.9973623,Route
44.962,-12.4739171,130.9974478,Route
45.0,-12.4739655,130.9975094,Route
44.9,-12.4742495,130.9978711,Route
43.383,-12.474669,130.9983496,Route
41.103,-12.4751712,130.9988746,Route
41.0,-12.4752858,130.9989944,Route
41.0,-12.4752977,130.9990055,Route
34.07,-12.4764899,131.0001154,Route
32.054,-12.4766616,131.0002753,Route
30.857,-12.4770273,131.0006169,Route
30.372,-12.4771602,131.0007411,Route
29.974,-12.4772931,131.0008652,Route
30.612,-12.4774973,131.0010559,Route
31.678,-12.4777579,131.0012994,Route
31.75,-12.4778247,131.0013618,Route
31.718,-12.4778908,131.0014235,Route
31.671,-12.4780904,131.0016101,Route
30.634,-12.4783053,131.001811,Route
29.439,-12.4784893,131.0019822,Route
28.942,-12.4786225,131.0021061,Route
28.666,-12.4786887,131.0021677,Route
29.334,-12.4790132,131.0024696,Route
33.972,-12.4808656,131.0042342,Route
33.926,-12.4808938,131.0042611,Route
33.591,-12.4809939,131.0043633,Route
33.176,-12.4811213,131.0044934,Route
33.307,-12.4811568,131.0045296,Route
33.409,-12.4811846,131.0045581,Route
33.645,-12.4812484,131.0046237,Route
34.154,-12.4813857,131.0047649,Route
31.436,-12.4817551,131.0051692,Route
29.721,-12.4821114,131.00559,Route
31.331,-12.4823152,131.0058457,Route
29.801,-12.4825184,131.0061065,Route
28.389,-12.4826564,131.0062823,Route
27.733,-12.4827926,131.0064552,Route
27.532,-12.4829289,131.0066296,Route
28.0,-12.4830628,131.0068039,Route
28.525,-12.4832013,131.0069819,Route
28.813,-12.4832815,131.0070816,Route
28.96,-12.483337,131.0071506,Route
28.31,-12.4833958,131.0072238,Route
27.03,-12.4834533,131.0072952,Route
26.59,-12.4834742,131.0073212,Route
24.794,-12.4835712,131.0074343,Route
24.11,-12.4836134,131.0074834,Route
23.793,-12.4836891,131.0075734,Route
23.792,-12.4836904,131.0075749,Route
23.941,-12.483908,131.0078166,Route
23.795,-12.4839965,131.0079089,Route
23.954,-12.4841224,131.0080404,Route
23.999,-12.4841364,131.0080551,Route
25.523,-12.4843168,131.0082327,Route
26.149,-12.4843689,131.008284,Route
28.568,-12.4846876,131.0085821,Route
30.089,-12.4849159,131.0087893,Route
30.871,-12.485023,131.0088717,Route
32.184,-12.4851931,131.0090109,Route
34.044,-12.4853618,131.00914,Route
34.544,-12.4854447,131.0092061,Route
35.542,-12.4856184,131.0093341,Route
36.71,-12.4858004,131.009461,Route
37.046,-12.4859837,131.0095821,Route
37.309,-12.4861724,131.0096978,Route
37.407,-12.4862408,131.0097388,Route
37.565,-12.4863503,131.0098044,Route
36.242,-12.4866351,131.0099644,Route
35.664,-12.4867134,131.0100053,Route
34.509,-12.4868737,131.0100889,Route
34.287,-12.4870243,131.0101674,Route
34.323,-12.4870341,131.0101721,Route
37.852,-12.4875024,131.0103956,Route
39.586,-12.4879038,131.0105611,Route
39.632,-12.4882128,131.010678,Route
39.278,-12.4885172,131.0107839,Route
39.0,-12.4886546,131.0108255,Route
39.027,-12.4887315,131.0108508,Route
39.623,-12.4889764,131.0109189,Route
39.939,-12.4890451,131.010938,Route
39.756,-12.4894654,131.0110432,Route
39.932,-12.4896806,131.0110921,Route
42.092,-12.4899909,131.011155,Route
42.431,-12.4901023,131.0111776,Route
41.472,-12.4904251,131.0112408,Route
