Time,Current1,Current2,Voltage,Speed,SOC,Distance,2
14/09:07:24,10.31,2.98,116.18,72.875,34.45,9.427,1662
14/09:07:25,9.71,2.99,116.25,72.82,34.44,9.449,1663
14/09:07:25,8.66,2.98,116.32,72.71,34.44,9.46,1664
14/09:07:25,8.17,2.99,116.39,72.578,34.44,9.471,1665
14/09:07:26,7.72,2.97,116.45,72.446,34.44,9.482,1666
14/09:07:27,7.19,2.96,116.5,72.424,34.44,9.493,1667
14/09:07:27,6.81,2.96,116.54,72.391,34.44,9.504,1668
14/09:07:28,6.54,2.96,116.6,72.314,34.44,9.515,1669
14/09:07:28,6.9,2.96,116.59,72.369,34.44,9.526,1670
14/09:07:29,7.2,2.96,116.55,72.347,34.44,9.537,1671
14/09:07:29,7.54,2.97,116.54,72.347,34.44,9.548,1672
14/09:07:30,7.77,2.96,116.49,72.435,34.44,9.559,1673
14/09:07:30,7.95,2.96,116.47,72.424,34.44,9.57,1674
14/09:07:31,8.13,2.95,116.45,72.479,34.44,9.581,1675
14/09:07:31,7.98,2.66,116.59,72.622,34.44,9.592,1676
14/09:07:32,7.69,2.32,116.74,72.655,34.43,9.603,1677
14/09:07:32,7.31,2.06,116.88,72.666,34.43,9.614,1678
14/09:07:33,7.18,1.91,116.93,72.644,34.43,9.625,1679
14/09:07:34,7.3,1.87,116.93,72.446,34.43,9.658,1680
14/09:07:35,7.56,1.9,116.91,72.523,34.43,9.669,1681
14/09:07:36,8.18,2.19,116.72,72.666,34.43,9.68,1682
14/09:07:37,9.28,2.73,116.38,72.908,34.43,9.702,1683
14/09:07:38,9.54,2.85,116.28,73.084,34.42,9.713,1684
14/09:07:38,9.46,2.86,116.28,73.084,34.42,9.724,1685
14/09:07:39,9.01,2.63,116.44,73.227,34.42,9.735,1686
14/09:07:39,8.45,2.35,116.61,73.293,34.42,9.746,1687
14/09:07:40,7.8,2.06,116.74,73.128,34.42,9.757,1688
14/09:07:40,7.35,1.77,116.89,73.073,34.42,9.768,1689
14/09:07:41,6.63,1.44,117.09,72.996,34.42,9.779,1690
14/09:07:41,6.36,1.41,117.14,72.831,34.42,9.79,1691
14/09:07:42,6.42,1.42,117.14,72.699,34.42,9.801,1692
14/09:07:42,6.53,1.54,117.06,72.578,34.42,9.812,1693
14/09:07:43,6.86,1.77,116.96,72.611,34.42,9.823,1694
14/09:07:43,7.16,2.04,116.83,72.545,34.42,9.834,1695
14/09:07:44,7.46,2.33,116.71,72.435,34.42,9.845,1696
14/09:07:45,8.04,2.84,116.45,72.402,34.41,9.867,1697
14/09:07:45,8.09,2.86,116.44,72.391,34.41,9.878,1698
14/09:07:46,8.14,2.85,116.44,72.347,34.41,9.889,1699
14/09:07:47,8.06,2.84,116.44,72.215,34.41,9.9,1700
14/09:07:47,8.16,2.84,116.42,72.182,34.41,9.911,1701
14/09:07:48,8.1,2.85,116.41,72.149,34.41,9.922,1702
14/09:07:48,8.12,2.86,116.4,72.105,34.41,9.933,1703
14/09:07:49,8.09,2.87,116.4,72.105,34.41,9.944,1704
14/09:07:49,8.12,2.88,116.41,72.105,34.41,9.955,1705
14/09:07:50,8.21,2.89,116.42,72.006,34.41,9.966,1706
14/09:07:50,8.07,2.9,116.42,71.951,34.41,9.966,1707
14/09:07:51,8.14,2.96,116.45,71.984,34.4,9.988,1708
14/09:07:52,8.17,2.96,116.44,71.929,34.4,9.999,1709
14/09:07:53,8.1,2.97,116.45,71.918,34.4,10.01,1710
14/09:07:53,8.16,2.98,116.45,71.885,34.4,10.021,1711
14/09:07:54,8.21,2.98,116.45,71.797,34.4,10.032,1712
14/09:07:54,8.17,2.99,116.44,71.742,34.4,10.043,1713
14/09:07:54,8.14,2.98,116.42,71.786,34.4,10.054,1714
14/09:07:55,8.21,2.99,116.42,71.72,34.4,10.065,1715
14/09:07:56,8.16,2.97,116.42,71.698,34.4,10.076,1716
14/09:07:56,8.16,2.96,116.42,71.72,34.4,10.087,1717
14/09:07:57,8.18,2.96,116.42,71.643,34.4,10.098,1718
14/09:07:57,8.16,2.96,116.42,71.566,34.4,10.109,1719
14/09:07:58,8.02,2.96,116.42,71.621,34.39,10.131,1720
14/09:07:59,8.14,2.96,116.43,71.577,34.39,10.142,1721
14/09:07:59,8.07,2.97,116.44,71.478,34.39,10.153,1722
14/09:08:00,8.06,2.96,116.44,71.522,34.39,10.164,1723
14/09:08:00,8.13,2.97,116.44,71.522,34.39,10.175,1724
14/09:08:01,8.09,2.97,116.44,71.423,34.39,10.175,1725
14/09:08:02,8.25,2.95,116.43,71.313,34.39,10.197,1726
14/09:08:03,8.2,2.93,116.41,71.225,34.39,10.208,1727
14/09:08:03,8.07,2.93,116.39,71.225,34.39,10.208,1728
14/09:08:03,8.06,2.92,116.39,71.214,34.39,10.23,1729
14/09:08:04,8.09,2.92,116.4,71.159,34.39,10.241,1730
14/09:08:05,7.96,2.92,116.39,71.181,34.38,10.263,1731
14/09:08:06,7.96,2.92,116.39,71.126,34.38,10.274,1732
14/09:08:07,7.91,2.93,116.4,71.104,34.38,10.296,1733
14/09:08:08,8.0,2.92,116.38,71.148,34.38,10.318,1734
14/09:08:08,8.0,2.91,116.37,71.104,34.38,10.329,1735
14/09:08:09,7.98,2.9,116.39,71.093,34.38,10.34,1736
14/09:08:09,7.97,2.89,116.38,71.104,34.38,10.351,1737
14/09:08:10,8.0,2.9,116.37,71.148,34.38,10.362,1738
14/09:08:10,8.0,2.9,116.37,71.104,34.38,10.373,1739
14/09:08:11,7.99,2.84,116.36,71.093,34.38,10.373,1740
14/09:08:12,8.01,2.48,116.32,71.082,34.37,10.395,1741
14/09:08:12,8.0,2.43,116.32,71.005,34.37,10.406,1742
14/09:08:13,8.05,2.2,116.3,70.818,34.37,10.417,1743
14/09:08:13,8.05,2.14,116.3,70.653,34.37,10.428,1744
14/09:08:14,8.11,2.14,116.28,70.576,34.37,10.439,1745
14/09:08:15,8.14,2.16,116.28,70.466,34.37,10.45,1746
14/09:08:15,8.12,2.28,116.28,70.422,34.37,10.461,1747
14/09:08:16,8.09,2.47,116.28,70.312,34.37,10.472,1748
14/09:08:16,8.07,2.59,116.32,70.147,34.37,10.483,1749
14/09:08:17,8.06,2.65,116.32,70.059,34.37,10.494,1750
14/09:08:17,8.02,2.88,116.33,70.037,34.37,10.505,1751
14/09:08:18,8.03,2.86,116.36,69.927,34.37,10.516,1752
14/09:08:19,7.67,2.63,116.46,70.048,34.36,10.516,1753
14/09:08:19,6.99,2.12,116.72,70.037,34.36,10.527,1754
14/09:08:20,6.63,1.89,116.86,70.004,34.36,10.549,1755
14/09:08:20,6.39,1.68,116.97,69.96,34.36,10.56,1756
14/09:08:21,6.09,1.46,117.11,69.839,34.36,10.571,1757
14/09:08:21,5.74,1.22,117.24,69.828,34.36,10.582,1758
14/09:08:22,5.36,1.08,117.36,69.718,34.36,10.593,1759
14/09:08:23,5.31,1.14,117.36,69.641,34.36,10.604,1760
14/09:08:23,5.55,1.28,117.28,69.63,34.36,10.615,1761
14/09:08:24,6.27,1.76,117.07,69.476,34.36,10.637,1762
14/09:08:24,6.6,2.02,116.95,69.3,34.36,10.648,1763
14/09:08:25,6.87,2.23,116.82,69.223,34.36,10.659,1764
14/09:08:26,7.24,2.46,116.68,69.256,34.36,10.67,1765
14/09:08:26,7.59,2.64,116.57,69.344,34.35,10.67,1766
14/09:08:26,7.98,2.82,116.45,69.322,34.35,10.681,1767
14/09:08:27,8.06,2.89,116.42,69.289,34.35,10.692,1768
14/09:08:28,8.01,2.88,116.42,69.289,34.35,10.703,1769
14/09:08:28,8.0,2.89,116.41,69.267,34.35,10.714,1770
14/09:08:29,8.0,2.89,116.42,69.234,34.35,10.725,1771
14/09:08:29,8.0,2.9,116.41,69.201,34.35,10.736,1772
14/09:08:30,8.0,2.89,116.4,69.245,34.35,10.747,1773
14/09:08:30,8.01,2.9,116.4,69.278,34.35,10.758,1774
14/09:08:31,8.07,2.9,116.38,69.212,34.35,10.78,1775
14/09:08:32,8.18,2.9,116.38,69.267,34.35,10.78,1776
14/09:08:33,8.02,2.77,116.45,69.344,34.34,10.802,1777
14/09:08:34,6.96,2.08,116.85,69.465,34.34,10.835,1778
14/09:08:35,6.63,1.86,116.95,69.311,34.34,10.846,1779
14/09:08:35,6.35,1.67,117.09,69.212,34.34,10.857,1780
14/09:08:36,6.12,1.56,117.16,69.113,34.34,10.868,1781
14/09:08:37,6.13,1.56,117.15,69.025,34.34,10.879,1782
14/09:08:37,6.51,1.68,117.04,68.959,34.34,10.89,1783
14/09:08:38,7.19,1.91,116.9,69.058,34.34,10.901,1784
14/09:08:38,8.07,2.15,116.73,69.091,34.34,10.912,1785
14/09:08:39,8.79,2.35,116.54,69.212,34.34,10.923,1786
14/09:08:39,9.41,2.47,116.47,69.366,34.34,10.923,1787
14/09:08:40,9.62,2.46,116.45,69.531,34.33,10.934,1788
14/09:08:41,9.47,2.2,116.55,69.608,34.33,10.956,1789
14/09:08:41,9.13,2.04,116.7,69.608,34.33,10.967,1790
14/09:08:42,8.54,1.82,116.81,69.608,34.33,10.978,1791
14/09:08:43,8.09,1.75,116.89,69.432,34.33,10.989,1792
14/09:08:43,7.97,1.75,116.92,69.388,34.33,11.0,1793
14/09:08:43,8.12,1.92,116.82,69.344,34.33,11.011,1794
14/09:08:45,8.89,2.3,116.56,69.399,34.33,11.033,1795
14/09:08:45,9.22,2.46,116.47,69.377,34.32,11.044,1796
14/09:08:46,9.72,2.66,116.31,69.333,34.32,11.055,1797
14/09:08:47,10.07,2.88,116.17,69.333,34.32,11.066,1798
14/09:08:47,9.83,2.87,116.18,69.212,34.32,11.077,1799
14/09:08:48,9.55,2.87,116.2,69.036,34.32,11.088,1800
14/09:08:48,9.32,2.88,116.23,68.882,34.32,11.099,1801
14/09:08:49,9.11,2.88,116.26,68.816,34.32,11.11,1802
14/09:08:49,8.9,2.87,116.27,68.761,34.32,11.121,1803
14/09:08:50,8.73,2.87,116.3,68.596,34.32,11.132,1804
14/09:08:50,8.56,2.87,116.31,68.442,34.31,11.143,1805
14/09:08:51,8.43,2.85,116.35,68.31,34.31,11.154,1806
14/09:08:51,8.55,2.86,116.36,68.134,34.31,11.165,1807
14/09:08:52,8.59,2.87,116.33,68.013,34.31,11.165,1808
14/09:08:52,8.68,2.87,116.33,67.859,34.31,11.176,1809
14/09:08:53,8.67,2.88,116.33,67.727,34.31,11.187,1810
14/09:08:53,8.67,2.89,116.32,67.584,34.31,11.198,1811
14/09:08:54,8.6,2.89,116.31,67.496,34.31,11.209,1812
14/09:08:55,8.67,2.91,116.3,67.276,34.31,11.231,1813
14/09:08:56,8.65,2.88,116.3,67.188,34.31,11.242,1814
14/09:08:56,8.63,2.89,116.31,67.045,34.31,11.253,1815
14/09:08:57,8.64,2.87,116.32,66.847,34.3,11.264,1816
14/09:08:57,8.73,2.85,116.3,66.715,34.3,11.264,1817
14/09:08:58,8.7,2.84,116.3,66.704,34.3,11.275,1818
14/09:08:58,8.77,2.84,116.28,66.616,34.3,11.286,1819
14/09:08:59,8.82,2.84,116.27,66.55,34.3,11.297,1820
14/09:08:59,8.89,2.84,116.27,66.407,34.3,11.308,1821
14/09:09:00,8.92,2.85,116.25,66.286,34.3,11.308,1822
14/09:09:00,9.02,2.86,116.23,66.242,34.3,11.33,1823
14/09:09:01,9.15,2.86,116.22,66.231,34.3,11.341,1824
14/09:09:02,9.13,2.87,116.21,66.165,34.3,11.341,1825
14/09:09:02,9.17,2.88,116.2,66.044,34.3,11.352,1826
14/09:09:02,9.17,2.86,116.21,65.912,34.28,11.363,1827
14/09:09:03,9.19,2.86,116.22,65.835,34.28,11.374,1828
14/09:09:04,254.26,175.75,92.14,6.479,137.41,105.864,1829
14/09:09:05,8.54,2.41,116.44,65.758,34.28,11.407,1830
14/09:09:05,8.24,2.14,116.53,65.615,34.28,11.418,1831
14/09:09:05,8.0,1.83,116.67,65.494,34.28,11.418,1832
14/09:09:06,7.91,1.79,116.7,65.296,34.28,11.429,1833
14/09:09:07,7.89,1.78,116.7,65.153,34.28,11.44,1834
14/09:09:07,7.86,1.73,116.7,64.988,34.28,11.451,1835
14/09:09:08,7.87,1.65,116.68,64.911,34.28,11.462,1836
14/09:09:08,8.2,1.9,116.54,64.845,34.28,11.473,1837
14/09:09:09,8.41,2.1,116.45,64.779,34.28,11.484,1838
14/09:09:09,8.69,2.41,116.32,64.691,34.28,11.484,1839
14/09:09:11,9.04,2.46,116.18,64.482,34.28,11.517,1840
14/09:09:11,9.04,2.36,116.15,64.427,34.28,11.528,1841
14/09:09:12,9.04,2.4,116.15,64.383,34.28,11.539,1842
14/09:09:12,9.09,2.39,116.14,64.284,34.28,11.55,1843
14/09:09:13,9.16,2.38,116.14,64.185,34.28,11.55,1844
14/09:09:13,9.14,2.36,116.14,64.141,34.28,11.561,1845
14/09:09:14,9.14,2.36,116.14,64.086,34.27,11.572,1846
14/09:09:15,9.15,2.38,116.12,63.954,34.27,11.583,1847
14/09:09:15,9.15,2.61,116.17,63.877,34.27,11.594,1848
14/09:09:16,9.15,2.76,116.19,63.745,34.27,11.616,1849
14/09:09:17,9.12,2.77,116.19,63.635,34.27,11.616,1850
14/09:09:17,9.1,2.78,116.17,63.591,34.27,11.616,1851
14/09:09:18,9.1,2.81,116.19,63.481,34.27,11.627,1852
14/09:09:18,9.14,2.81,116.19,63.437,34.27,11.649,1853
14/09:09:19,9.12,2.81,116.2,63.393,34.27,11.66,1854
14/09:09:19,9.08,2.82,116.18,63.316,34.26,11.671,1855
14/09:09:20,9.13,2.82,116.2,63.206,34.26,11.682,1856
14/09:09:21,9.05,2.81,116.2,63.052,34.26,11.682,1857
14/09:09:21,9.11,2.81,116.22,62.986,34.26,11.704,1858
14/09:09:22,9.06,2.81,116.21,62.975,34.26,11.715,1859
14/09:09:23,9.02,2.82,116.23,62.81,34.26,11.726,1860
14/09:09:23,9.05,2.83,116.22,62.733,34.26,11.726,1861
14/09:09:24,9.06,2.83,116.22,62.645,34.26,11.737,1862
14/09:09:25,9.09,2.86,116.22,62.513,34.26,11.759,1863
14/09:09:25,9.05,2.86,116.23,62.37,34.25,11.77,1864
14/09:09:26,9.1,2.86,116.23,62.304,34.25,11.781,1865
14/09:09:26,9.09,2.86,116.23,62.216,34.25,11.781,1866
14/09:09:27,9.09,2.85,116.21,62.161,34.25,11.792,1867
14/09:09:27,9.1,2.87,116.21,62.007,34.25,11.803,1868
14/09:09:28,9.11,2.85,116.22,61.93,34.25,11.814,1869
14/09:09:28,9.14,2.86,116.22,61.864,34.25,11.825,1870
14/09:09:29,9.09,2.85,116.2,61.82,34.25,11.836,1871
14/09:09:31,9.16,2.81,116.21,61.545,34.25,11.858,1872
14/09:09:31,9.18,2.7,116.21,61.468,34.24,11.869,1873
14/09:09:31,9.2,2.67,116.2,61.435,34.24,11.88,1874
14/09:09:32,9.19,2.67,116.19,61.369,34.24,11.88,1875
14/09:09:33,9.19,2.66,116.19,61.281,34.24,11.891,1876
14/09:09:33,9.18,2.65,116.21,61.248,34.24,11.902,1877
14/09:09:33,9.22,2.66,116.21,61.215,34.24,11.913,1878
14/09:09:34,9.19,2.66,116.21,61.16,34.24,11.924,1879
14/09:09:34,9.2,2.71,116.2,61.061,34.24,11.935,1880
14/09:09:35,9.19,2.82,116.2,60.962,34.24,11.935,1881
14/09:09:36,9.2,2.85,116.21,60.918,34.24,11.946,1882
14/09:09:36,9.19,2.86,116.22,60.863,34.23,11.957,1883
14/09:09:37,9.15,2.88,116.2,60.874,34.23,11.968,1884
14/09:09:37,9.17,2.9,116.18,60.874,34.23,11.979,1885
14/09:09:38,9.17,2.9,116.18,60.852,34.23,11.979,1886
14/09:09:39,9.13,2.93,116.19,60.731,34.23,12.001,1887
14/09:09:39,9.12,2.92,116.21,60.654,34.23,12.012,1888
14/09:09:40,9.1,2.92,116.22,60.61,34.23,12.023,1889
14/09:09:40,9.1,2.76,116.21,60.654,34.23,12.023,1890
14/09:09:41,9.11,2.62,116.2,60.709,34.23,12.034,1891
14/09:09:42,9.1,2.63,116.2,60.742,34.23,12.045,1892
14/09:09:42,9.03,2.63,116.18,60.775,34.22,12.056,1893
14/09:09:42,9.01,2.63,116.19,60.83,34.22,12.067,1894
14/09:09:43,9.04,2.63,116.17,60.797,34.22,12.078,1895
14/09:09:44,9.03,2.66,116.14,60.83,34.22,12.089,1896
14/09:09:45,9.08,2.99,116.18,60.918,34.22,12.111,1897
14/09:09:46,9.02,2.99,116.18,61.039,34.22,12.122,1898
14/09:09:46,9.08,2.99,116.18,61.05,34.22,12.122,1899
14/09:09:47,9.06,2.98,116.19,61.105,34.22,12.144,1900
14/09:09:48,9.06,2.98,116.17,61.248,34.21,12.155,1901
14/09:09:48,9.06,2.98,116.16,61.369,34.21,12.166,1902
14/09:09:49,9.11,2.97,116.16,61.512,34.21,12.166,1903
14/09:09:49,9.06,2.96,116.15,61.622,34.21,12.177,1904
14/09:09:50,9.1,2.97,116.16,61.743,34.21,12.188,1905
14/09:09:50,9.09,2.98,116.16,61.864,34.21,12.199,1906
14/09:09:51,9.01,2.99,116.18,62.106,34.21,12.221,1907
14/09:09:52,9.06,3.0,116.2,62.216,34.21,12.221,1908
14/09:09:53,9.0,2.99,116.24,62.315,34.21,12.232,1909
14/09:09:53,9.08,2.99,116.23,62.48,34.21,12.243,1910
14/09:09:54,9.07,2.96,116.25,62.634,34.2,12.254,1911
14/09:09:54,9.06,2.79,116.23,62.821,34.2,12.265,1912
14/09:09:54,9.07,2.77,116.21,63.008,34.2,12.276,1913
14/09:09:55,9.07,2.78,116.19,63.228,34.2,12.276,1914
14/09:09:56,9.03,2.76,116.18,63.393,34.2,12.287,1915
14/09:09:56,9.04,2.7,116.16,63.514,34.2,12.298,1916
14/09:09:57,9.01,2.71,116.16,63.69,34.2,12.309,1917
14/09:09:57,8.98,2.71,116.16,63.91,34.2,12.32,1918
14/09:09:58,9.01,2.79,116.16,64.075,34.2,12.331,1919
14/09:09:59,8.99,2.92,116.2,64.328,34.2,12.342,1920
14/09:09:59,9.03,2.92,116.2,64.493,34.19,12.353,1921
14/09:10:00,9.02,2.93,116.2,64.669,34.19,12.364,1922
14/09:10:00,9.03,2.98,116.2,64.834,34.19,12.375,1923
14/09:10:01,9.0,2.99,116.2,64.988,34.19,12.386,1924
14/09:10:02,8.86,2.93,116.24,65.142,34.19,12.397,1925
14/09:10:02,8.6,2.75,116.34,65.296,34.19,12.408,1926
14/09:10:03,7.99,2.38,116.59,65.527,34.19,12.408,1927
14/09:10:03,7.71,2.18,116.78,65.758,34.19,12.43,1928
14/09:10:04,7.42,1.89,116.9,65.835,34.19,12.441,1929
14/09:10:05,7.05,1.7,117.07,65.868,34.19,12.452,1930
14/09:10:05,6.75,1.42,117.21,66.011,34.19,12.463,1931
14/09:10:06,6.6,1.31,117.27,66.165,34.18,12.474,1932
14/09:10:06,6.61,1.28,117.3,66.363,34.18,12.485,1933
14/09:10:07,6.63,1.28,117.28,66.495,34.18,12.485,1934
14/09:10:08,7.24,1.67,116.95,66.605,34.18,12.507,1935
14/09:10:08,7.55,1.95,116.84,66.781,34.18,12.518,1936
14/09:10:09,7.93,2.13,116.64,66.946,34.18,12.529,1937
14/09:10:09,8.24,2.42,116.52,67.023,34.18,12.54,1938
14/09:10:10,8.62,2.65,116.38,67.144,34.18,12.551,1939
14/09:10:10,8.92,2.85,116.24,67.254,34.18,12.562,1940
14/09:10:11,9.13,2.99,116.15,67.364,34.18,12.573,1941
14/09:10:11,9.17,2.98,116.16,67.606,34.17,12.573,1942
14/09:10:12,9.18,2.98,116.16,67.716,34.17,12.584,1943
14/09:10:12,9.15,2.91,116.23,67.793,34.17,12.595,1944
14/09:10:13,8.83,2.71,116.33,68.002,34.17,12.606,1945
14/09:10:13,8.43,2.51,116.43,68.2,34.17,12.617,1946
14/09:10:14,8.13,2.35,116.53,68.266,34.17,12.628,1947
14/09:10:15,8.13,2.34,116.56,68.233,34.17,12.639,1948
14/09:10:15,8.13,2.36,116.56,68.233,34.17,12.65,1949
14/09:10:16,8.13,2.34,116.56,68.365,34.17,12.661,1950
14/09:10:16,8.13,2.35,116.56,68.508,34.17,12.661,1951
14/09:10:17,8.21,2.45,116.48,68.662,34.17,12.672,1952
14/09:10:18,8.84,2.84,116.3,68.728,34.16,12.694,1953
14/09:10:19,9.16,3.0,116.18,68.959,34.16,12.716,1954
14/09:10:19,9.15,2.99,116.18,69.08,34.16,12.716,1955
14/09:10:20,9.14,3.01,116.18,69.212,34.16,12.727,1956
14/09:10:20,9.11,3.01,116.18,69.3,34.16,12.749,1957
14/09:10:21,9.09,3.0,116.18,69.311,34.16,12.76,1958
14/09:10:21,9.06,3.0,116.17,69.377,34.16,12.771,1959
14/09:10:22,9.05,3.0,116.16,69.476,34.16,12.782,1960
14/09:10:22,9.05,3.0,116.16,69.531,34.16,12.782,1961
14/09:10:23,9.04,3.01,116.17,69.641,34.16,12.793,1962
14/09:10:23,9.05,3.01,116.16,69.707,34.15,12.804,1963
14/09:10:24,9.05,3.01,116.16,69.762,34.15,12.815,1964
14/09:10:24,9.1,3.01,116.16,69.806,34.15,12.826,1965
14/09:10:25,9.08,3.01,116.16,69.74,34.15,12.837,1966
14/09:10:26,9.19,3.04,116.17,69.828,34.15,12.859,1967
14/09:10:27,9.09,3.05,116.19,69.883,34.15,12.87,1968
14/09:10:27,9.07,3.04,116.19,69.927,34.15,12.881,1969
14/09:10:28,9.1,3.04,116.21,70.026,34.15,12.892,1970
14/09:10:28,9.12,3.05,116.2,70.103,34.15,12.903,1971
14/09:10:29,9.08,3.05,116.2,70.224,34.15,12.914,1972
14/09:10:29,9.04,3.06,116.19,70.268,34.14,12.925,1973
14/09:10:30,9.09,3.06,116.19,70.367,34.14,12.936,1974
14/09:10:31,9.03,3.05,116.17,70.411,34.14,12.947,1975
14/09:10:31,9.08,3.05,116.17,70.466,34.14,12.958,1976
14/09:10:32,9.08,3.04,116.18,70.532,34.14,12.969,1977
14/09:10:33,9.09,3.04,116.17,70.598,34.14,12.98,1978
14/09:10:33,9.04,3.04,116.17,70.675,34.14,12.991,1979
14/09:10:34,9.07,3.03,116.19,70.785,34.14,13.002,1980
14/09:10:34,9.12,3.04,116.19,70.785,34.14,13.013,1981
14/09:10:35,9.12,3.04,116.17,70.829,34.14,13.024,1982
14/09:10:35,9.2,3.04,116.17,70.873,34.14,13.035,1983
14/09:10:35,9.15,3.04,116.17,70.917,34.13,13.046,1984
14/09:10:36,9.22,3.05,116.15,70.939,34.13,13.057,1985
14/09:10:37,9.18,3.06,116.16,70.95,34.13,13.068,1986
14/09:10:37,9.16,3.08,116.16,71.06,34.13,13.079,1987
14/09:10:38,9.17,3.09,116.16,71.126,34.13,13.09,1988
14/09:10:38,9.1,3.1,116.15,71.159,34.13,13.101,1989
14/09:10:39,9.1,3.11,116.17,71.17,34.13,13.101,1990
14/09:10:39,9.05,3.12,116.16,71.159,34.13,13.112,1991
14/09:10:40,9.01,3.12,116.15,71.159,34.13,13.123,1992
14/09:10:41,9.13,2.97,116.13,71.302,34.13,13.145,1993
14/09:10:41,9.09,2.92,116.12,71.291,34.12,13.156,1994
14/09:10:42,9.22,2.91,116.12,71.28,34.12,13.167,1995
14/09:10:43,9.27,2.91,116.13,71.236,34.12,13.178,1996
14/09:10:43,9.47,2.89,116.1,71.192,34.12,13.2,1997
14/09:10:44,9.77,2.9,116.09,71.159,34.12,13.211,1998
14/09:10:45,9.93,2.88,116.09,71.115,34.12,13.222,1999
14/09:10:46,9.67,2.67,116.31,71.192,34.12,13.244,2000
14/09:10:46,9.48,2.45,116.39,71.06,34.12,13.255,2001
14/09:10:47,9.26,2.25,116.46,70.939,34.11,13.266,2002
14/09:10:47,9.1,2.08,116.56,70.796,34.11,13.266,2003
14/09:10:48,8.9,1.97,116.6,70.62,34.11,13.277,2004
14/09:10:48,8.88,1.96,116.59,70.389,34.11,13.288,2005
14/09:10:49,9.35,2.16,116.45,70.103,34.11,13.31,2006
14/09:10:50,9.81,2.37,116.28,70.004,34.11,13.321,2007
14/09:10:50,10.35,2.56,116.18,69.982,34.11,13.332,2008
14/09:10:51,10.95,2.74,116.07,69.861,34.11,13.343,2009
14/09:10:51,11.37,2.91,115.94,69.718,34.1,13.354,2010
14/09:10:52,11.71,3.01,115.88,69.685,34.1,13.365,2011
14/09:10:52,11.95,3.02,115.85,69.696,34.1,13.376,2012
14/09:10:53,12.11,3.01,115.85,69.641,34.1,13.387,2013
14/09:10:53,12.04,3.0,115.87,69.564,34.1,13.398,2014
14/09:10:54,11.77,3.02,115.88,69.498,34.1,13.409,2015
14/09:10:54,11.34,3.02,115.9,69.311,34.1,13.409,2016
14/09:10:55,10.89,3.02,115.95,69.157,34.1,13.42,2017
14/09:10:56,10.53,3.01,115.98,69.036,34.09,13.431,2018
14/09:10:56,10.16,3.01,116.03,68.849,34.09,13.442,2019
14/09:10:57,9.73,2.99,116.08,68.662,34.09,13.453,2020
14/09:10:57,9.34,2.85,116.1,68.475,34.09,13.464,2021
14/09:10:58,9.2,2.83,116.11,68.288,34.09,13.475,2022
14/09:10:58,9.2,2.82,116.13,68.145,34.09,13.486,2023
14/09:10:59,9.42,2.81,116.1,68.046,34.09,13.497,2024
14/09:10:59,9.7,2.81,116.07,67.969,34.09,13.508,2025
14/09:11:00,9.93,2.82,116.03,67.903,34.09,13.508,2026
14/09:11:00,10.14,2.81,116.0,67.848,34.09,13.508,2027
14/09:11:01,10.25,2.79,115.99,67.782,34.08,13.53,2028
14/09:11:01,10.38,2.92,115.98,67.65,34.08,13.541,2029
14/09:11:02,10.55,2.92,115.98,67.485,34.08,13.552,2030
14/09:11:03,10.49,2.93,115.97,67.265,34.08,13.574,2031
14/09:11:03,10.3,2.92,115.98,67.21,34.08,13.585,2032
14/09:11:04,10.15,2.92,116.01,67.056,34.08,13.596,2033
14/09:11:05,10.06,2.94,116.02,66.979,34.08,13.607,2034
14/09:11:06,9.85,3.01,116.03,66.77,34.07,13.629,2035
14/09:11:07,9.89,3.01,116.03,66.583,34.07,13.64,2036
14/09:11:07,9.88,2.99,116.02,66.517,34.07,13.651,2037
14/09:11:08,9.91,2.99,116.0,66.429,34.07,13.662,2038
14/09:11:08,9.94,2.97,116.0,66.297,34.07,13.673,2039
14/09:11:09,10.0,2.94,115.99,66.11,34.07,13.684,2040
14/09:11:09,10.1,2.86,115.98,65.934,34.07,13.695,2041
14/09:11:10,10.13,2.84,115.97,65.824,34.07,13.695,2042
14/09:11:10,10.15,2.83,115.97,65.692,34.07,13.706,2043
14/09:11:11,10.14,2.84,115.98,65.648,34.06,13.717,2044
14/09:11:11,10.16,2.85,115.98,65.604,34.06,13.728,2045
14/09:11:12,10.17,2.84,115.99,65.505,34.06,13.739,2046
14/09:11:13,10.12,2.84,116.0,65.329,34.06,13.75,2047
14/09:11:13,10.08,2.71,115.98,65.329,34.06,13.761,2048
14/09:11:14,10.04,2.65,115.98,65.208,34.06,13.772,2049
14/09:11:14,10.08,2.65,115.98,65.131,34.06,13.772,2050
14/09:11:14,10.1,2.64,115.97,64.999,34.06,13.783,2051
14/09:11:15,10.1,2.64,115.94,64.845,34.06,13.794,2052
14/09:11:15,10.13,2.62,115.94,64.702,34.05,13.805,2053
14/09:11:16,10.12,2.61,115.95,64.57,34.05,13.816,2054
14/09:11:17,10.14,2.62,115.95,64.526,34.05,13.816,2055
14/09:11:17,10.24,2.85,115.96,64.383,34.05,13.827,2056
14/09:11:18,10.21,2.85,115.95,64.295,34.05,13.849,2057
14/09:11:19,10.15,2.84,115.95,64.229,34.05,13.86,2058
14/09:11:19,10.15,2.82,115.97,64.163,34.05,13.871,2059
14/09:11:20,10.18,2.82,115.96,64.086,34.05,13.882,2060
