Time,Current1,Current2,Voltage,Speed,SOC,Distance,2
18/12:47:34,0.03,2.61,105.86,0.022,10.38,0.0,147
18/12:47:35,0.03,2.64,105.87,0.022,10.38,0.0,148
18/12:47:36,0.03,2.72,105.88,0.011,10.38,0.0,149
18/12:47:37,0.03,2.72,105.89,0.011,10.39,0.0,150
18/12:47:37,0.02,2.75,105.89,0.011,10.39,0.0,151
18/12:47:38,0.02,2.78,105.9,0.011,10.39,0.0,152
18/12:47:38,0.02,2.79,105.9,0.011,10.39,0.0,153
18/12:47:39,0.02,2.79,105.91,0.011,10.39,0.0,154
18/12:47:40,0.02,2.79,105.91,0.0,10.39,0.0,155
18/12:47:41,0.02,2.84,105.91,0.011,10.39,0.0,156
18/12:47:41,0.02,2.87,105.92,0.011,10.39,0.0,157
18/12:47:42,0.02,2.9,105.93,0.011,10.39,0.0,158
18/12:47:42,0.02,2.92,105.93,0.011,10.39,0.0,159
18/12:47:43,0.02,2.95,105.93,0.011,10.39,0.0,160
18/12:47:44,0.02,2.99,105.93,0.022,10.39,0.0,161
18/12:47:45,0.02,2.99,105.93,0.011,10.39,0.0,162
18/12:47:46,0.02,2.99,105.92,0.033,10.39,0.0,163
18/12:47:46,0.02,2.99,105.91,0.033,10.39,0.0,164
18/12:47:47,0.02,2.99,105.91,0.022,10.39,0.0,165
18/12:47:47,0.02,2.99,105.92,0.0,10.39,0.0,166
18/12:47:48,0.02,2.98,105.92,0.0,10.39,0.0,167
18/12:47:49,0.02,2.98,105.92,0.0,10.39,0.0,168
18/12:47:49,0.03,2.98,105.93,0.011,10.4,0.0,169
18/12:47:50,0.03,2.97,105.93,0.022,10.4,0.0,170
18/12:47:50,0.03,2.97,105.93,0.011,10.4,0.0,171
18/12:47:51,0.03,2.97,105.93,0.011,10.4,0.0,172
18/12:47:51,0.03,2.97,105.92,0.011,10.4,0.0,173
18/12:47:52,0.03,2.96,105.94,0.011,10.4,0.0,174
18/12:47:52,0.03,2.96,105.94,0.011,10.4,0.0,175
18/12:47:53,0.03,2.97,105.94,0.011,10.4,0.0,176
18/12:47:54,0.03,2.97,105.94,0.011,10.4,0.0,177
18/12:47:54,0.02,2.97,105.94,0.0,10.4,0.0,178
18/12:47:55,0.02,2.97,105.93,0.011,10.4,0.0,179
18/12:47:55,0.02,2.93,105.93,0.011,10.4,0.0,180
18/12:47:57,0.02,2.91,105.92,0.022,10.4,0.0,181
18/12:47:58,0.02,2.91,105.92,0.011,10.4,0.0,182
18/12:47:59,0.03,2.91,105.94,0.022,10.4,0.0,183
18/12:47:59,0.03,2.93,105.95,0.044,10.4,0.0,184
18/12:48:00,0.03,2.96,105.95,0.033,10.4,0.0,185
18/12:48:00,0.03,2.98,105.96,0.011,10.4,0.0,186
18/12:48:01,0.03,2.98,105.95,0.022,10.4,0.0,187
18/12:48:01,0.03,2.98,105.96,0.033,10.4,0.0,188
18/12:48:02,0.02,2.98,105.95,0.033,10.41,0.0,189
18/12:48:03,0.02,2.98,105.95,0.022,10.41,0.0,190
18/12:48:03,0.02,2.97,105.94,0.022,10.41,0.0,191
18/12:48:04,0.02,2.98,105.94,0.033,10.41,0.0,192
18/12:48:05,0.01,2.74,105.98,0.033,10.41,0.0,193
18/12:48:05,0.01,2.53,106.02,0.022,10.41,0.0,194
18/12:48:06,0.01,2.26,106.07,0.011,10.41,0.0,195
18/12:48:07,0.01,1.95,106.11,0.022,10.41,0.0,196
18/12:48:07,0.01,1.71,106.14,0.033,10.41,0.0,197
18/12:48:08,0.0,1.41,106.19,0.033,10.41,0.0,198
18/12:48:08,0.0,1.05,106.25,0.022,10.41,0.0,199
18/12:48:09,0.0,0.73,106.3,0.022,10.41,0.0,200
18/12:48:09,0.0,0.94,106.28,0.022,10.41,0.0,201
18/12:48:10,0.01,1.13,106.24,0.011,10.41,0.0,202
18/12:48:10,0.01,1.4,106.2,0.011,10.41,0.0,203
18/12:48:11,0.01,1.67,106.16,0.022,10.41,0.0,204
18/12:48:11,0.02,1.93,106.11,0.011,10.41,0.0,205
18/12:48:12,0.02,2.31,106.05,0.011,10.41,0.0,206
18/12:48:12,0.02,2.62,105.99,0.011,10.41,0.0,207
18/12:48:13,0.03,2.85,105.94,0.011,10.41,0.0,208
18/12:48:13,0.03,2.84,105.93,0.011,10.41,0.0,209
18/12:48:14,0.03,2.84,105.92,0.0,10.41,0.0,210
18/12:48:15,0.03,2.83,105.92,0.011,10.41,0.0,211
18/12:48:15,0.03,2.83,105.93,0.033,10.41,0.0,212
18/12:48:16,0.02,2.78,105.93,0.022,10.41,0.0,213
18/12:48:17,0.02,2.73,105.93,0.011,10.41,0.0,214
18/12:48:17,0.02,2.68,105.92,0.011,10.41,0.0,215
18/12:48:18,0.02,2.64,105.9,0.022,10.41,0.0,216
18/12:48:18,0.02,2.6,105.92,0.022,10.42,0.0,217
18/12:48:19,0.02,2.6,105.92,0.022,10.42,0.0,218
18/12:48:19,0.02,2.61,105.91,0.011,10.42,0.0,219
18/12:48:20,0.02,2.62,105.91,0.011,10.42,0.0,220
18/12:48:20,0.02,2.68,105.92,0.022,10.42,0.0,221
18/12:48:21,0.02,2.72,105.93,0.022,10.42,0.0,222
18/12:48:21,0.02,2.77,105.94,0.011,10.42,0.0,223
18/12:48:22,0.02,2.81,105.95,0.022,10.42,0.0,224
18/12:48:22,0.02,2.84,105.95,0.022,10.42,0.0,225
18/12:48:23,0.02,2.62,105.98,0.022,10.42,0.0,226
18/12:48:23,0.02,2.38,106.02,0.011,10.42,0.0,227
18/12:48:24,0.01,2.15,106.05,0.011,10.42,0.0,228
18/12:48:24,0.01,1.95,106.06,0.0,10.42,0.0,229
18/12:48:25,0.01,1.91,106.07,0.0,10.42,0.0,230
18/12:48:26,0.01,1.9,106.08,0.011,10.42,0.0,231
18/12:48:26,0.01,1.86,106.07,0.011,10.42,0.0,232
18/12:48:27,0.01,1.86,106.06,0.011,10.42,0.0,233
18/12:48:27,0.01,2.12,106.03,0.011,10.42,0.0,234
18/12:48:28,0.01,2.35,106.0,0.022,10.42,0.0,235
18/12:48:28,0.02,2.56,105.97,0.011,10.42,0.0,236
18/12:48:29,0.02,2.74,105.95,0.011,10.42,0.0,237
18/12:48:29,0.02,2.8,105.95,0.011,10.42,0.0,238
18/12:48:30,0.02,2.7,105.94,0.011,10.42,0.0,239
18/12:48:31,0.01,2.5,105.97,0.011,10.42,0.0,240
18/12:48:31,0.01,2.27,105.99,0.011,10.42,0.0,241
18/12:48:32,0.01,2.09,106.0,0.011,10.42,0.0,242
18/12:48:32,0.01,1.92,106.02,0.011,10.42,0.0,243
18/12:48:33,0.0,1.72,106.04,0.011,10.42,0.0,244
18/12:48:33,0.0,1.61,106.05,0.011,10.42,0.0,245
18/12:48:34,0.0,1.54,106.05,0.011,10.42,0.0,246
18/12:48:35,0.01,1.81,105.99,0.0,10.43,0.0,247
18/12:48:35,0.02,1.93,105.95,0.011,10.43,0.0,248
18/12:48:36,0.02,2.01,105.93,0.011,10.43,0.0,249
18/12:48:36,0.02,1.97,105.92,0.0,10.43,0.0,250
18/12:48:37,0.02,1.92,105.9,0.0,10.43,0.0,251
18/12:48:37,0.02,1.86,105.91,0.0,10.43,0.0,252
18/12:48:38,0.01,1.93,105.92,0.0,10.43,0.0,253
18/12:48:38,0.01,2.02,105.94,0.011,10.43,0.0,254
18/12:48:39,0.01,2.1,105.95,0.011,10.43,0.0,255
18/12:48:40,0.01,2.17,105.95,0.011,10.43,0.0,256
18/12:48:40,0.01,2.3,105.96,0.011,10.43,0.0,257
18/12:48:41,0.02,2.52,105.95,0.011,10.43,0.0,258
18/12:48:41,0.02,2.64,105.95,0.0,10.43,0.0,259
18/12:48:41,0.03,2.71,105.94,0.0,10.43,0.0,260
18/12:48:42,0.02,2.65,105.93,0.011,10.43,0.0,261
18/12:48:43,0.03,2.56,105.92,0.022,10.43,0.0,262
18/12:48:43,0.02,2.5,105.92,0.011,10.43,0.0,263
18/12:48:44,0.02,2.46,105.92,0.011,10.43,0.0,264
18/12:48:44,0.02,2.43,105.92,0.0,10.43,0.0,265
18/12:48:45,0.03,2.41,105.92,0.011,10.43,0.0,266
18/12:48:46,0.03,2.56,105.93,0.011,10.43,0.0,267
18/12:48:47,0.03,2.64,105.93,0.022,10.43,0.0,268
18/12:48:47,0.03,2.76,105.94,0.022,10.43,0.0,269
18/12:48:48,0.03,2.78,105.94,0.022,10.43,0.0,270
18/12:48:48,0.03,2.8,105.94,0.011,10.43,0.0,271
18/12:48:49,0.02,2.8,105.94,0.011,10.43,0.0,272
18/12:48:49,0.02,2.8,105.94,0.011,10.43,0.0,273
18/12:48:50,0.02,2.8,105.95,0.011,10.44,0.0,274
18/12:48:51,0.03,2.79,105.95,0.011,10.44,0.0,275
18/12:48:51,0.03,2.78,105.96,0.011,10.44,0.0,276
18/12:48:52,0.03,2.78,105.96,0.0,10.44,0.0,277
18/12:48:52,0.02,2.77,105.97,0.0,10.44,0.0,278
18/12:48:53,0.02,2.76,105.97,0.011,10.44,0.0,279
18/12:48:53,0.02,2.76,105.98,0.022,10.44,0.0,280
18/12:48:54,0.03,2.76,105.98,0.022,10.44,0.0,281
18/12:48:54,0.03,2.77,105.97,0.011,10.44,0.0,282
18/12:48:55,0.02,2.79,105.97,0.022,10.44,0.0,283
18/12:48:56,0.02,2.79,105.97,0.022,10.44,0.0,284
18/12:48:56,0.03,2.8,105.97,0.022,10.44,0.0,285
18/12:48:57,0.03,2.8,105.97,0.022,10.44,0.0,286
18/12:48:58,0.03,2.78,105.96,0.011,10.44,0.0,287
18/12:48:58,0.02,2.7,105.96,0.011,10.44,0.0,288
18/12:48:59,0.02,2.66,105.95,0.0,10.44,0.0,289
18/12:49:00,0.02,2.62,105.95,0.0,10.44,0.0,290
18/12:49:00,0.02,2.61,105.94,0.0,10.44,0.0,291
18/12:49:01,0.02,2.59,105.94,0.033,10.44,0.0,292
18/12:49:02,0.02,2.6,105.95,0.022,10.44,0.0,293
18/12:49:02,0.02,2.63,105.95,0.011,10.44,0.0,294
18/12:49:03,0.02,2.67,105.94,0.011,10.44,0.0,295
18/12:49:03,0.02,2.7,105.96,0.022,10.44,0.0,296
18/12:49:04,0.03,2.73,105.96,0.011,10.45,0.0,297
18/12:49:05,0.03,2.72,105.97,0.011,10.45,0.0,298
18/12:49:05,0.03,2.71,105.97,0.033,10.45,0.0,299
18/12:49:06,0.02,2.71,105.97,0.022,10.45,0.0,300
18/12:49:06,0.02,2.72,105.97,0.011,10.45,0.0,301
18/12:49:07,0.02,2.72,105.97,0.022,10.45,0.0,302
18/12:49:08,0.02,2.73,105.97,0.033,10.45,0.0,303
18/12:49:08,0.02,2.73,105.96,0.022,10.45,0.0,304
18/12:49:09,0.02,2.76,105.95,0.0,10.45,0.0,305
18/12:49:09,0.02,2.76,105.96,0.0,10.45,0.0,306
18/12:49:10,0.02,2.75,105.97,0.011,10.45,0.0,307
18/12:49:10,0.02,2.75,105.96,0.011,10.45,0.0,308
18/12:49:11,0.02,2.74,105.96,0.011,10.45,0.0,309
18/12:49:12,0.02,2.74,105.98,0.0,10.45,0.0,310
18/12:49:12,0.02,2.73,105.97,0.011,10.45,0.0,311
18/12:49:13,0.02,2.73,105.98,0.022,10.45,0.0,312
18/12:49:14,0.02,2.72,105.98,0.033,10.45,0.0,313
18/12:49:14,0.03,2.73,105.96,0.022,10.45,0.0,314
18/12:49:15,0.02,2.73,105.97,0.033,10.45,0.0,315
18/12:49:16,0.02,2.73,105.97,0.033,10.45,0.0,316
18/12:49:17,0.02,2.74,105.97,0.011,10.45,0.0,317
18/12:49:17,0.02,2.75,105.96,0.0,10.46,0.0,318
18/12:49:18,0.03,2.76,105.97,0.011,10.46,0.0,319
18/12:49:18,0.03,2.76,105.98,0.011,10.46,0.0,320
18/12:49:20,0.03,2.77,105.97,0.0,10.46,0.0,321
18/12:49:20,0.03,2.77,105.96,0.0,10.46,0.0,322
18/12:49:21,0.03,2.76,105.96,0.0,10.46,0.0,323
18/12:49:21,0.03,2.76,105.96,0.011,10.46,0.0,324
18/12:49:22,0.03,2.77,105.95,0.011,10.46,0.0,325
18/12:49:22,0.03,2.77,105.95,0.011,10.46,0.0,326
18/12:49:23,0.02,2.75,105.95,0.022,10.46,0.0,327
18/12:49:24,0.02,2.68,105.94,0.022,10.46,0.0,328
18/12:49:24,0.02,2.61,105.94,0.011,10.46,0.0,329
18/12:49:25,0.02,2.54,105.93,0.011,10.46,0.0,330
18/12:49:26,0.02,2.46,105.93,0.022,10.46,0.0,331
18/12:49:26,0.02,2.31,105.92,0.011,10.46,0.0,332
18/12:49:27,0.02,2.3,105.92,0.011,10.46,0.0,333
18/12:49:27,0.02,2.32,105.93,0.011,10.46,0.0,334
18/12:49:28,0.02,2.4,105.94,0.011,10.46,0.0,335
18/12:49:28,0.02,2.47,105.94,0.011,10.46,0.0,336
18/12:49:29,0.02,2.55,105.94,0.011,10.46,0.0,337
18/12:49:30,0.02,2.63,105.95,0.011,10.46,0.0,338
18/12:49:31,0.02,2.77,105.97,0.022,10.46,0.0,339
18/12:49:31,0.02,2.77,105.98,0.022,10.46,0.0,340
18/12:49:32,0.02,2.75,105.97,0.011,10.47,0.0,341
18/12:49:32,0.02,2.74,105.98,0.011,10.47,0.0,342
18/12:49:33,0.02,2.73,105.98,0.011,10.47,0.0,343
18/12:49:33,0.02,2.73,105.98,0.011,10.47,0.0,344
18/12:49:34,0.02,2.73,105.98,0.011,10.47,0.0,345
18/12:49:34,0.02,2.73,105.97,0.011,10.47,0.0,346
18/12:49:35,0.02,2.72,105.97,0.011,10.47,0.0,347
18/12:49:36,0.02,2.74,105.97,0.011,10.47,0.0,348
18/12:49:37,0.02,2.71,105.96,0.011,10.47,0.0,349
18/12:49:37,0.02,2.64,105.95,0.0,10.47,0.0,350
18/12:49:37,0.02,2.56,105.94,0.011,10.47,0.0,351
18/12:49:38,0.02,2.5,105.94,0.0,10.47,0.0,352
18/12:49:38,0.02,2.44,105.93,0.0,10.47,0.0,353
18/12:49:39,0.02,2.35,105.93,0.0,10.47,0.0,354
18/12:49:39,0.02,2.03,105.98,0.0,10.47,0.0,355
18/12:49:40,0.02,1.69,106.02,0.0,10.47,0.0,356
18/12:49:41,0.01,1.38,106.11,0.0,10.47,0.0,357
18/12:49:41,0.01,1.1,106.17,0.011,10.47,0.0,358
18/12:49:42,0.01,0.9,106.21,0.011,10.47,0.0,359
18/12:49:42,0.01,0.98,106.22,0.011,10.47,0.0,360
18/12:49:43,0.01,1.05,106.22,0.011,10.47,0.0,361
18/12:49:43,0.01,1.23,106.22,0.077,10.47,0.0,362
18/12:49:44,0.02,1.55,106.18,0.11,10.47,0.0,363
18/12:49:44,0.02,1.73,106.16,0.11,10.47,0.0,364
18/12:49:45,0.02,1.82,106.11,0.011,10.47,0.0,365
18/12:49:45,0.02,1.83,106.08,0.0,10.47,0.0,366
18/12:49:46,0.02,1.73,106.09,0.011,10.47,0.0,367
18/12:49:46,0.01,1.38,106.12,0.022,10.47,0.0,368
18/12:49:47,0.01,1.23,106.14,0.011,10.47,0.0,369
18/12:49:48,0.01,1.22,106.14,0.011,10.47,0.0,370
18/12:49:48,0.01,1.22,106.13,0.011,10.47,0.0,371
18/12:49:49,0.01,1.39,106.12,0.011,10.47,0.0,372
18/12:49:49,0.02,1.98,106.07,0.0,10.47,0.0,373
18/12:49:50,0.02,2.3,106.04,0.022,10.47,0.0,374
18/12:49:51,0.03,2.65,106.01,0.033,10.48,0.0,375
18/12:49:51,0.03,2.79,105.99,0.022,10.48,0.0,376
18/12:49:52,0.03,2.79,106.0,0.022,10.48,0.0,377
18/12:49:53,0.03,2.79,105.99,0.011,10.48,0.0,378
18/12:49:54,0.03,2.79,105.99,0.011,10.48,0.0,379
18/12:49:54,0.03,2.79,105.97,0.022,10.48,0.0,380
18/12:49:54,0.03,2.8,105.97,0.022,10.48,0.0,381
18/12:49:55,0.02,2.8,105.97,0.011,10.48,0.0,382
18/12:49:55,0.03,2.8,105.98,0.011,10.48,0.0,383
18/12:49:56,0.02,2.79,105.98,0.022,10.48,0.0,384
18/12:49:56,0.03,2.79,105.97,0.022,10.48,0.0,385
18/12:49:57,0.03,2.79,105.98,0.066,10.48,0.0,386
18/12:49:57,0.03,2.79,105.98,0.066,10.48,0.0,387
18/12:49:58,0.03,2.79,105.98,0.022,10.48,0.0,388
18/12:49:59,0.03,2.79,105.99,0.022,10.48,0.0,389
18/12:50:00,0.03,2.79,105.99,0.0,10.48,0.0,390
18/12:50:00,0.02,2.72,106.01,0.0,10.48,0.0,391
18/12:50:01,0.02,2.6,106.08,0.011,10.48,0.0,392
18/12:50:02,0.01,2.37,106.2,0.528,10.48,0.0,393
18/12:50:02,0.01,2.25,106.26,1.254,10.48,0.0,394
18/12:50:03,0.01,2.26,106.26,2.09,10.48,0.0,395
18/12:50:03,0.02,2.27,106.26,2.97,10.48,0.0,396
18/12:50:05,0.02,2.28,106.26,3.388,10.48,0.0,397
18/12:50:05,0.02,2.38,106.22,3.564,10.48,0.0,398
18/12:50:06,0.02,2.55,106.15,3.641,10.49,0.0,399
18/12:50:06,0.02,2.68,106.08,3.652,10.49,0.0,400
18/12:50:06,0.02,2.8,106.03,3.432,10.49,0.0,401
18/12:50:06,0.02,2.86,106.01,3.124,10.49,0.011,402
18/12:50:08,0.02,2.87,106.0,2.2,10.49,0.011,403
18/12:50:09,0.03,2.86,106.0,1.067,10.49,0.011,404
18/12:50:10,0.03,2.86,106.0,0.528,10.49,0.011,405
18/12:50:10,0.03,2.86,105.99,0.264,10.49,0.011,406
18/12:50:11,0.03,2.85,105.99,0.66,10.49,0.011,407
18/12:50:11,0.03,2.84,105.98,1.089,10.49,0.011,408
18/12:50:12,0.03,2.83,105.99,1.441,10.49,0.011,409
18/12:50:12,0.03,2.81,105.99,2.145,10.49,0.011,410
18/12:50:13,0.03,2.74,106.01,3.08,10.49,0.011,411
