Time,Current1,Current2,Voltage,Speed,SOC,Distance,2
15/15:51:23,6.28,0.03,88.54,71.929,0.41,222.64,107
15/15:51:24,6.3,0.04,88.54,71.841,0.41,222.651,108
15/15:51:25,6.23,0.03,88.54,71.709,0.41,222.662,109
15/15:51:25,6.33,0.04,88.53,71.489,0.41,222.673,110
15/15:51:26,6.28,0.04,88.52,71.324,0.41,222.684,111
15/15:51:27,6.27,0.04,88.51,71.28,0.41,222.695,112
15/15:51:27,6.31,0.04,88.49,71.269,0.4,222.706,113
15/15:51:28,6.23,0.04,88.5,71.181,0.4,222.717,114
15/15:51:29,6.26,0.04,88.48,71.082,0.4,222.728,115
15/15:51:30,6.32,0.04,88.45,70.983,0.4,222.739,116
15/15:51:30,6.37,0.04,88.45,70.84,0.4,222.75,117
15/15:51:31,6.32,0.03,88.44,70.675,0.4,222.761,118
15/15:51:32,6.35,0.03,88.45,70.499,0.4,222.772,119
15/15:51:32,6.26,0.03,88.44,70.092,0.4,222.794,120
15/15:51:33,6.36,0.03,88.41,69.784,0.4,222.816,121
15/15:51:34,6.23,0.02,88.43,69.674,0.38,222.816,122
15/15:51:34,6.37,0.02,88.42,69.498,0.38,222.816,123
15/15:51:35,6.19,0.03,88.41,69.388,0.38,222.827,124
15/15:51:36,6.27,0.02,88.4,69.388,0.38,222.849,125
15/15:51:37,6.16,0.03,88.36,69.168,0.38,222.86,126
15/15:51:37,6.16,0.03,88.38,68.893,0.38,222.871,127
15/15:51:38,6.15,0.03,88.38,68.739,0.38,222.882,128
15/15:51:39,6.19,0.03,88.38,68.618,0.38,222.904,129
15/15:51:39,6.09,0.03,88.35,68.552,0.38,222.915,130
15/15:51:40,6.22,0.03,88.32,68.387,0.38,222.937,131
15/15:51:41,6.28,0.03,88.34,68.2,0.38,222.948,132
15/15:51:42,6.23,0.03,88.32,68.134,0.38,222.948,133
15/15:51:42,6.27,0.03,88.27,67.826,0.38,222.97,134
15/15:51:43,6.28,0.03,88.26,67.705,0.38,222.981,135
15/15:51:44,6.27,0.03,88.28,67.639,0.38,222.992,136
15/15:51:44,6.32,0.03,88.28,67.628,0.38,223.003,137
15/15:51:45,6.26,0.03,88.27,67.386,0.38,223.014,138
15/15:51:46,6.28,0.03,88.26,67.221,0.38,223.025,139
15/15:51:47,6.3,0.03,88.26,67.012,0.37,223.047,140
15/15:51:47,6.33,0.03,88.27,66.825,0.37,223.047,141
15/15:51:48,6.24,0.03,88.27,66.66,0.37,223.069,142
15/15:51:49,6.23,0.03,88.27,66.671,0.37,223.08,143
15/15:51:49,6.25,0.03,88.27,66.561,0.37,223.091,144
15/15:51:50,6.26,0.03,88.26,66.363,0.37,223.102,145
15/15:51:51,6.28,0.03,88.25,66.308,0.37,223.113,146
15/15:51:52,6.26,0.03,88.26,66.286,0.37,223.124,147
15/15:51:52,6.16,0.02,88.25,66.176,0.37,223.135,148
15/15:51:53,6.12,0.02,88.22,66.099,0.36,223.135,149
15/15:51:54,6.1,0.03,88.22,66.121,0.36,223.146,150
15/15:51:54,6.05,0.02,88.22,66.077,0.36,223.157,151
15/15:51:55,6.1,0.02,88.22,65.945,0.36,223.168,152
15/15:51:56,6.12,0.02,88.21,65.835,0.36,223.179,153
15/15:51:57,6.12,0.02,88.2,65.714,0.36,223.19,154
15/15:51:57,6.13,0.02,88.19,65.736,0.36,223.201,155
15/15:51:58,6.16,0.02,88.2,65.659,0.36,223.212,156
15/15:51:59,6.21,0.02,88.18,65.329,0.36,223.223,157
15/15:51:59,6.19,0.03,88.17,65.34,0.36,223.234,158
15/15:52:00,6.15,0.03,88.19,65.23,0.35,223.245,159
15/15:52:01,6.18,0.03,88.16,64.977,0.35,223.267,160
15/15:52:02,6.15,0.04,88.15,64.878,0.35,223.278,161
15/15:52:02,6.14,0.04,88.13,64.845,0.35,223.289,162
15/15:52:03,6.18,0.03,88.15,64.79,0.35,223.289,163
15/15:52:04,6.2,0.03,88.15,64.735,0.35,223.3,164
15/15:52:04,6.2,0.03,88.14,64.647,0.35,223.311,165
15/15:52:05,6.22,0.02,88.12,64.526,0.35,223.322,166
15/15:52:06,6.2,0.02,88.11,64.471,0.35,223.333,167
15/15:52:07,6.24,0.02,88.11,64.416,0.35,223.344,168
15/15:52:07,6.27,0.03,88.09,64.372,0.34,223.344,169
15/15:52:08,6.25,0.03,88.07,64.295,0.34,223.355,170
15/15:52:09,6.19,0.04,88.03,64.229,0.34,223.366,171
15/15:52:10,6.16,0.04,88.0,64.108,0.34,223.388,172
15/15:52:10,6.14,0.04,88.0,64.02,0.34,223.399,173
15/15:52:11,6.16,0.04,87.98,63.943,0.34,223.41,174
15/15:52:12,6.17,0.04,87.97,63.899,0.34,223.421,175
15/15:52:12,6.14,0.03,87.97,63.91,0.34,223.421,176
15/15:52:13,6.19,0.03,88.0,63.8,0.34,223.432,177
15/15:52:14,6.2,0.02,88.01,63.8,0.34,223.443,178
15/15:52:14,6.28,0.02,88.02,63.69,0.33,223.454,179
15/15:52:15,6.3,0.02,88.02,63.47,0.33,223.476,180
15/15:52:16,6.24,0.02,88.02,63.437,0.33,223.476,181
15/15:52:16,6.2,0.02,87.99,63.36,0.33,223.498,182
15/15:52:17,6.19,0.03,88.0,63.349,0.33,223.509,183
15/15:52:18,6.09,0.03,88.15,63.635,0.33,223.52,184
15/15:52:19,5.95,0.02,88.23,63.789,0.33,223.531,185
15/15:52:19,5.78,0.02,88.31,63.635,0.33,223.542,186
15/15:52:20,5.61,0.01,88.36,63.459,0.33,223.542,187
15/15:52:21,5.56,0.01,88.38,63.272,0.32,223.553,188
15/15:52:21,5.43,0.01,88.44,63.096,0.32,223.564,189
15/15:52:22,5.42,0.0,88.46,63.074,0.32,223.575,190
15/15:52:23,5.42,0.0,88.43,63.03,0.32,223.586,191
15/15:52:24,5.46,0.0,88.33,63.063,0.32,223.597,192
15/15:52:24,5.49,0.01,88.22,63.03,0.32,223.597,193
15/15:52:25,5.57,0.01,88.14,62.986,0.32,223.608,194
15/15:52:26,5.71,0.02,87.95,62.502,0.32,223.652,195
15/15:52:27,5.68,0.02,87.92,62.315,0.32,223.652,196
15/15:52:27,5.64,0.02,87.88,62.315,0.31,223.663,197
15/15:52:28,5.65,0.02,87.9,62.403,0.31,223.674,198
15/15:52:29,5.71,0.02,87.9,62.392,0.31,223.685,199
15/15:52:29,5.66,0.03,87.91,62.249,0.31,223.696,200
15/15:52:30,5.61,0.03,87.91,62.249,0.31,223.707,201
15/15:52:31,5.53,0.03,87.92,62.183,0.31,223.707,202
15/15:52:32,5.36,0.03,87.94,62.04,0.31,223.718,203
15/15:52:32,5.19,0.03,87.93,61.864,0.31,223.74,204
15/15:52:33,5.05,0.03,87.92,61.754,0.31,223.751,205
15/15:52:34,4.92,0.03,87.92,61.765,0.31,223.762,206
15/15:52:35,4.83,0.03,87.92,61.666,0.31,223.762,207
15/15:52:35,4.79,0.03,87.91,61.567,0.31,223.773,208
15/15:52:36,4.86,0.03,87.9,61.446,0.3,223.784,209
15/15:52:37,4.74,0.03,87.9,61.303,0.3,223.806,210
15/15:52:37,4.71,0.03,87.9,61.083,0.3,223.806,211
15/15:52:38,4.67,0.04,87.91,60.995,0.3,223.817,212
15/12:15:50,0.09,4.47,109.1,0.088,17.67,0.044,213
15/12:15:51,0.09,4.38,109.09,0.022,17.67,0.044,214
15/12:15:52,0.09,4.28,109.08,0.022,17.67,0.044,215
15/12:15:53,0.09,4.25,109.08,0.011,17.69,0.044,216
15/12:15:53,0.09,4.26,109.08,0.132,17.69,0.044,217
15/12:15:54,0.09,4.28,109.08,0.121,17.69,0.044,218
15/12:15:55,0.09,4.4,109.08,0.011,17.69,0.044,219
15/12:15:55,0.09,4.38,109.08,0.011,17.69,0.044,220
15/12:15:56,0.09,4.42,109.09,0.011,17.69,0.044,221
15/12:15:57,0.1,4.46,109.1,0.011,17.69,0.044,222
15/12:15:58,0.09,4.45,109.1,0.011,17.69,0.044,223
15/12:15:58,0.09,4.38,109.09,0.011,17.69,0.044,224
15/12:15:59,0.09,4.36,109.1,0.0,17.69,0.044,225
15/12:16:00,0.09,4.32,109.1,0.011,17.69,0.044,226
15/12:16:00,0.09,4.24,109.1,0.011,17.69,0.044,227
15/12:16:01,0.09,4.17,109.08,0.011,17.69,0.044,228
15/12:16:02,0.09,4.11,109.07,0.011,17.69,0.044,229
15/12:16:02,0.09,4.09,109.07,0.0,17.69,0.044,230
15/12:16:03,0.09,4.1,109.06,0.0,17.69,0.044,231
15/12:16:04,0.09,4.05,109.06,0.022,17.7,0.044,232
15/12:16:04,0.09,4.05,109.05,0.022,17.7,0.044,233
15/12:16:05,0.1,3.96,109.04,0.0,17.7,0.044,234
15/12:16:06,0.1,3.95,109.05,0.0,17.7,0.044,235
15/12:16:07,0.1,3.92,109.05,0.011,17.7,0.044,236
15/12:16:07,0.09,3.92,109.05,0.011,17.7,0.044,237
15/12:16:08,0.09,3.87,109.06,0.011,17.7,0.044,238
15/12:16:09,0.09,3.91,109.05,0.011,17.7,0.044,239
15/12:16:09,0.09,3.98,109.05,0.022,17.7,0.044,240
15/12:16:10,0.09,4.04,109.06,0.011,17.7,0.044,241
15/12:16:11,0.09,4.33,109.1,0.011,17.7,0.044,242
15/12:16:12,0.09,4.41,109.1,0.011,17.7,0.044,243
15/12:16:12,0.1,4.54,109.11,0.011,17.7,0.044,244
15/12:16:13,0.1,4.7,109.13,0.011,17.7,0.044,245
15/12:16:14,0.1,4.72,109.14,0.011,17.7,0.044,246
15/12:16:14,0.1,4.71,109.14,0.022,17.7,0.044,247
15/12:16:15,0.1,4.71,109.15,0.033,17.71,0.044,248
15/12:16:16,0.1,4.67,109.14,0.033,17.71,0.044,249
15/12:16:17,0.1,4.57,109.14,0.022,17.71,0.044,250
15/12:16:17,0.09,4.55,109.13,0.011,17.71,0.044,251
15/12:16:18,0.09,4.46,109.12,0.011,17.71,0.044,252
15/12:16:19,0.09,4.39,109.11,0.011,17.71,0.044,253
15/12:16:19,0.09,4.33,109.1,0.0,17.71,0.044,254
15/12:16:20,0.09,4.23,109.09,0.011,17.71,0.044,255
15/12:16:21,0.09,4.17,109.08,0.022,17.71,0.044,256
15/12:16:22,0.09,4.17,109.08,0.022,17.71,0.044,257
15/12:16:22,0.1,4.15,109.08,0.011,17.71,0.044,258
15/12:16:23,0.1,4.03,109.08,0.033,17.71,0.044,259
15/12:16:24,0.1,4.05,109.08,0.066,17.71,0.044,260
15/12:16:24,0.1,4.08,109.07,0.066,17.71,0.044,261
15/12:16:25,0.1,4.09,109.08,0.11,17.71,0.044,262
15/12:16:26,0.09,4.91,109.16,0.022,17.72,0.044,263
15/12:16:27,0.09,4.92,109.17,0.011,17.73,0.044,264
15/12:16:28,0.09,4.93,109.18,0.022,17.73,0.044,265
15/12:16:29,0.09,4.97,109.19,0.022,17.73,0.044,266
15/12:16:29,0.09,4.97,109.18,0.022,17.73,0.044,267
15/12:16:30,0.09,4.98,109.18,0.011,17.73,0.044,268
15/12:16:31,0.09,4.98,109.18,0.022,17.73,0.044,269
15/12:16:31,0.09,4.98,109.18,0.022,17.73,0.044,270
15/12:16:32,0.09,4.86,109.42,0.011,17.73,0.044,271
15/12:16:33,0.08,4.49,110.1,0.011,17.73,0.044,272
15/12:16:33,0.06,4.02,110.82,0.022,17.73,0.044,273
15/12:16:34,0.05,3.67,111.38,0.022,17.73,0.044,274
15/12:16:35,0.04,3.54,111.69,0.022,17.73,0.044,275
15/12:16:35,0.05,3.52,111.68,0.022,17.73,0.044,276
15/12:16:36,0.05,3.52,111.68,0.011,17.73,0.044,277
15/12:16:37,0.05,3.52,111.68,0.011,17.73,0.044,278
15/12:16:37,0.06,3.89,111.04,0.011,17.73,0.044,279
15/12:16:38,0.07,4.26,110.46,0.011,17.74,0.044,280
15/12:16:39,0.08,4.59,109.86,0.011,17.74,0.044,281
15/12:16:39,0.09,4.95,109.17,0.011,17.74,0.044,282
15/12:16:40,0.1,4.96,109.18,0.011,17.74,0.044,283
15/12:16:41,0.1,4.96,109.18,0.011,17.74,0.044,284
15/12:16:42,0.09,4.96,109.18,0.011,17.74,0.044,285
15/12:16:42,0.09,4.94,109.17,0.011,17.74,0.044,286
15/12:16:43,0.09,4.93,109.18,0.011,17.74,0.044,287
15/12:16:44,0.09,4.92,109.17,0.022,17.74,0.044,288
15/12:16:44,0.09,4.88,109.17,0.099,17.74,0.044,289
15/12:16:45,0.09,4.81,109.17,0.11,17.74,0.044,290
15/12:16:46,0.09,4.73,109.16,0.22,17.74,0.044,291
15/12:16:47,0.09,4.61,109.15,0.297,17.74,0.044,292
15/12:16:47,0.09,4.46,109.13,0.495,17.74,0.044,293
15/12:16:48,0.1,4.37,109.13,0.649,17.74,0.044,294
15/12:16:49,0.09,4.27,109.12,0.957,17.75,0.044,295
15/12:16:50,0.09,4.16,109.11,1.408,17.75,0.044,296
15/12:16:50,0.1,4.1,109.11,1.881,17.75,0.044,297
15/12:16:51,0.09,4.16,109.1,2.365,17.75,0.044,298
15/12:16:52,0.1,4.23,109.11,2.629,17.75,0.044,299
15/12:16:52,0.09,4.35,109.12,2.915,17.75,0.044,300
15/12:16:53,0.09,4.47,109.13,3.234,17.75,0.044,301
15/12:16:54,0.09,4.61,109.15,3.663,17.75,0.044,302
15/12:16:55,0.09,4.75,109.16,3.949,17.75,0.044,303
15/12:16:55,0.09,4.88,109.17,4.191,17.75,0.055,304
15/12:16:56,0.3,4.93,109.15,4.488,17.75,0.055,305
15/12:16:57,0.56,4.94,109.13,4.884,17.75,0.055,306
15/12:17:40,,,,,,,307
15/12:17:52,3.5,3.64,109.71,28.853,17.78,0.396,308
15/12:17:53,2.95,3.19,110.31,29.128,17.78,0.396,309
15/12:17:54,2.4,2.76,110.85,29.282,17.78,0.396,310
15/12:17:54,2.39,2.76,110.85,29.117,17.78,0.407,311
15/12:17:55,2.4,2.76,110.85,28.952,17.78,0.407,312
15/12:17:56,2.66,3.23,110.37,29.48,17.78,0.418,313
15/12:17:56,2.88,3.71,109.81,29.535,17.78,0.429,314
15/12:17:57,2.91,4.19,109.26,29.469,17.78,0.429,315
15/12:17:58,2.89,4.57,108.81,29.282,17.78,0.429,316
15/12:17:59,2.32,4.56,108.85,28.996,17.78,0.44,317
15/12:17:59,1.79,4.56,108.9,28.809,17.78,0.44,318
15/12:18:00,1.24,4.57,108.96,28.71,17.78,0.451,319
15/12:18:01,0.59,4.57,109.01,28.534,17.78,0.451,320
15/12:18:01,0.31,4.57,109.05,28.292,17.79,0.451,321
15/12:18:02,0.13,4.57,109.09,28.083,17.79,0.462,322
15/12:18:03,0.13,4.57,109.1,27.995,17.79,0.462,323
15/12:18:03,0.13,4.56,109.09,27.874,17.79,0.462,324
15/12:18:04,0.13,4.57,109.1,27.885,17.79,0.473,325
15/12:18:05,0.13,4.56,109.1,27.808,17.79,0.473,326
15/12:18:05,0.13,4.55,109.11,27.775,17.79,0.484,327
15/12:18:06,0.13,4.56,109.1,27.511,17.79,0.484,328
15/12:18:07,0.13,4.55,109.1,27.467,17.79,0.484,329
15/12:18:07,0.13,4.55,109.11,27.478,17.79,0.495,330
15/12:18:08,0.13,4.55,109.11,27.621,17.79,0.495,331
15/12:18:09,0.12,4.56,109.12,27.676,17.79,0.495,332
15/12:18:09,0.12,4.59,109.13,27.599,17.79,0.506,333
15/12:18:10,0.13,4.62,109.13,27.181,17.79,0.506,334
15/12:18:11,0.13,4.63,109.14,26.477,17.79,0.517,335
15/12:18:12,0.13,4.62,109.13,25.63,17.8,0.517,336
15/12:18:12,0.13,4.63,109.13,24.981,17.8,0.517,337
15/12:18:13,0.13,4.63,109.13,24.585,17.8,0.528,338
15/12:18:14,0.14,4.62,109.12,24.266,17.8,0.528,339
15/12:18:14,0.14,4.61,109.12,24.222,17.8,0.528,340
15/12:18:15,0.14,4.56,109.12,24.299,17.8,0.539,341
15/12:18:16,0.25,4.53,109.12,24.288,17.8,0.539,342
15/12:18:16,0.89,4.51,109.05,24.288,17.8,0.539,343
15/12:18:17,1.62,4.51,108.99,24.629,17.8,0.539,344
15/12:18:18,2.45,4.51,108.93,25.124,17.8,0.55,345
15/12:18:18,3.26,4.52,108.86,25.663,17.8,0.55,346
15/12:18:19,3.97,4.51,108.81,26.191,17.8,0.55,347
15/12:18:20,4.69,4.5,108.74,26.631,17.8,0.561,348
15/12:18:20,6.16,4.49,108.59,27.555,17.8,0.572,349
15/12:18:21,6.25,4.5,108.56,28.072,17.8,0.572,350
15/12:18:22,6.24,4.5,108.56,28.512,17.8,0.572,351
15/12:18:23,6.14,4.49,108.55,28.974,17.8,0.583,352
15/12:18:23,6.13,4.48,108.54,29.557,17.8,0.583,353
15/12:18:24,6.14,4.47,108.53,30.162,17.8,0.583,354
15/12:18:25,6.18,4.48,108.53,30.514,17.8,0.594,355
15/12:18:25,6.18,4.48,108.53,31.075,17.8,0.594,356
15/12:18:26,6.21,4.49,108.53,31.46,17.8,0.605,357
15/12:18:27,6.15,4.48,108.53,31.746,17.8,0.605,358
15/12:18:27,6.17,4.47,108.52,32.307,17.8,0.616,359
15/12:18:28,6.15,4.47,108.52,32.736,17.8,0.616,360
15/12:18:29,6.1,4.5,108.51,33.143,17.8,0.616,361
15/12:18:29,6.17,4.5,108.51,33.528,17.8,0.616,362
15/12:18:31,6.37,4.5,108.49,40.073,17.79,0.715,363
15/12:18:31,6.51,4.53,108.52,40.403,17.79,0.715,364
15/12:18:32,5.83,4.08,109.1,41.261,17.79,0.726,365
15/12:18:33,4.94,3.66,109.62,42.262,17.79,0.726,366
15/12:18:33,4.34,3.32,110.17,42.845,17.79,0.737,367
15/12:18:34,3.52,2.85,110.68,43.109,17.79,0.737,368
15/12:18:35,2.81,2.53,111.11,43.428,17.79,0.748,369
15/12:18:35,2.01,2.13,111.69,43.824,17.79,0.77,370
15/12:18:36,2.8,2.5,111.08,43.714,17.79,0.77,371
15/12:18:37,3.63,2.89,110.56,44.121,17.79,0.781,372
15/12:18:38,4.51,3.25,110.06,44.506,17.79,0.792,373
15/12:18:38,5.36,3.6,109.6,44.935,17.79,0.792,374
15/12:18:39,6.18,3.94,109.07,45.397,17.79,0.803,375
15/12:18:40,6.93,4.34,108.66,45.848,17.79,0.803,376
15/12:18:40,7.52,4.52,108.32,46.266,17.79,0.814,377
15/12:18:41,7.56,4.53,108.32,46.585,17.79,0.825,378
15/12:18:42,7.62,4.54,108.32,46.926,17.79,0.825,379
15/12:18:42,7.63,4.54,108.32,47.377,17.79,0.836,380
15/12:18:43,7.66,4.53,108.32,47.883,17.79,0.836,381
15/12:18:44,7.6,4.54,108.32,48.257,17.79,0.847,382
15/12:18:44,7.66,4.55,108.31,48.543,17.79,0.858,383
15/12:18:45,7.18,4.28,108.68,49.258,17.79,0.858,384
15/12:18:46,6.16,3.91,109.27,50.303,17.79,0.869,385
15/12:18:47,5.16,3.5,110.05,51.194,17.79,0.88,386
15/12:18:47,4.24,3.07,110.63,51.469,17.79,0.88,387
15/12:18:48,4.13,3.09,110.65,50.908,17.79,0.891,388
15/12:18:49,4.14,3.11,110.66,50.49,17.79,0.902,389
15/12:18:49,4.15,3.11,110.65,50.523,17.79,0.902,390
15/12:18:50,4.82,3.44,110.18,51.084,17.79,0.924,391
15/12:18:51,5.7,3.8,109.53,51.315,17.79,0.924,392
15/12:18:51,6.6,4.18,108.89,51.568,17.79,0.935,393
15/12:18:52,7.55,4.57,108.31,51.931,17.78,0.946,394
15/12:18:53,7.62,4.57,108.28,52.195,17.78,0.946,395
15/12:18:53,7.6,4.56,108.26,52.47,17.78,0.957,396
15/12:18:54,7.65,4.56,108.24,52.833,17.78,0.968,397
15/12:18:55,7.63,4.56,108.24,53.174,17.78,0.979,398
15/12:18:55,7.64,4.57,108.23,53.383,17.78,0.979,399
15/12:18:56,7.6,4.57,108.23,53.548,17.78,0.99,400
15/12:18:57,7.13,4.47,108.51,54.263,17.78,1.001,401
15/12:18:58,6.4,4.34,108.95,54.989,17.78,1.001,402
15/12:18:58,4.53,4.05,109.73,55.561,17.78,1.023,403
15/12:18:59,3.62,3.92,110.15,55.66,17.78,1.034,404
15/12:19:00,2.73,3.76,110.55,55.693,17.78,1.034,405
15/12:19:00,1.84,3.66,110.85,55.506,17.78,1.045,406
15/12:19:01,1.41,3.67,110.89,54.989,17.78,1.056,407
15/12:19:02,1.46,3.76,110.63,54.549,17.78,1.067,408
15/12:19:02,1.65,3.91,110.27,54.527,17.78,1.067,409
15/12:19:03,1.95,4.06,109.92,54.516,17.78,1.078,410
15/12:19:04,2.34,4.18,109.6,54.527,17.78,1.089,411
15/12:19:04,2.73,4.33,109.25,54.604,17.78,1.089,412
15/12:19:06,3.2,4.54,108.65,54.857,17.79,1.21,413
15/12:19:07,3.21,4.54,108.67,54.857,17.79,1.21,414
