Time,Current1,Current2,Voltage,Speed,SOC,Distance,2
13/14:40:08,2.26,3.6,110.77,78.892,29.0,200.002,202
13/14:40:09,2.37,3.62,110.8,78.408,29.0,200.013,203
13/14:40:09,2.33,3.64,110.78,77.902,29.0,200.024,204
13/14:40:10,2.34,3.64,110.78,77.341,29.0,200.035,205
13/14:40:10,2.33,3.63,110.77,76.879,29.0,200.046,206
13/14:40:11,2.47,3.61,110.78,76.428,29.0,200.057,207
13/14:40:11,2.62,3.61,110.79,76.021,29.0,200.068,208
13/14:40:12,2.73,3.6,110.79,75.526,29.0,200.079,209
13/14:40:13,2.63,3.57,110.78,75.086,29.0,200.09,210
13/14:40:14,2.51,3.55,110.77,73.964,29.0,200.112,211
13/14:40:14,2.69,3.56,110.78,73.986,29.0,200.123,212
13/14:40:15,2.67,3.55,110.79,73.59,29.0,200.134,213
13/14:40:16,2.39,3.56,110.78,72.49,29.0,200.156,214
13/14:40:17,2.3,3.56,110.78,72.072,29.0,200.167,215
13/14:40:18,2.35,3.56,110.85,71.654,29.0,200.178,216
13/14:40:18,2.35,3.56,110.84,70.609,29.0,200.2,217
13/14:40:18,2.24,3.59,110.83,70.125,29.0,200.211,218
13/14:40:19,2.3,3.6,110.85,69.542,29.0,200.222,219
13/14:40:19,2.34,3.59,110.87,69.487,29.0,200.233,220
13/14:40:20,2.32,3.59,110.86,69.058,29.0,200.244,221
13/14:40:21,2.35,3.57,110.84,68.233,29.0,200.255,222
13/14:40:21,2.37,3.57,110.77,67.848,29.0,200.266,223
13/14:40:22,2.41,3.59,110.78,67.265,29.0,200.277,224
13/14:40:22,2.38,3.59,110.74,67.034,29.0,200.288,225
13/14:40:23,2.34,3.56,110.68,66.165,29.0,200.299,226
13/14:40:24,2.33,3.56,110.7,65.351,29.0,200.321,227
13/14:40:25,2.34,3.57,110.7,64.845,29.0,200.332,228
13/14:40:25,2.39,3.59,110.7,64.526,29.0,200.343,229
13/14:40:26,2.39,3.59,110.75,63.811,29.0,200.354,230
13/14:40:27,2.4,3.59,110.75,63.437,29.0,200.365,231
13/14:40:28,2.41,3.64,110.82,63.085,29.0,200.376,232
13/14:40:28,2.42,3.64,110.81,62.81,29.0,200.387,233
13/14:40:28,2.46,3.63,110.87,62.524,29.0,200.398,234
13/14:40:29,2.52,3.63,111.05,62.249,29.0,200.409,235
13/14:40:30,2.43,3.62,111.16,61.578,29.0,200.42,236
13/14:40:31,2.47,3.64,111.15,60.632,29.0,200.442,237
13/14:40:32,2.52,3.59,111.14,60.225,29.0,200.453,238
13/14:40:32,2.44,3.59,111.23,60.181,29.0,200.453,239
13/14:40:33,2.4,3.56,111.16,59.741,29.0,200.464,240
13/14:40:33,2.4,3.56,110.98,59.015,29.0,200.475,241
13/14:40:34,2.42,3.56,111.02,58.74,29.0,200.486,242
13/14:40:34,2.44,3.56,111.05,58.344,29.0,200.497,243
13/14:40:35,2.39,3.54,110.97,58.454,29.0,200.497,244
13/14:40:35,2.36,3.57,111.01,58.267,29.0,200.508,245
13/14:40:36,2.35,3.59,111.01,57.2,29.0,200.53,246
13/14:40:37,2.33,3.59,111.03,56.881,29.0,200.53,247
13/14:40:37,2.32,3.57,111.04,56.76,29.0,200.541,248
13/14:40:38,2.31,3.56,111.06,56.342,29.0,200.552,249
13/14:40:38,2.28,3.56,111.1,55.594,29.0,200.563,250
13/14:40:39,2.33,3.56,111.15,55.308,29.0,200.563,251
13/14:40:39,2.33,3.55,111.13,55.077,29.0,200.574,252
13/14:40:40,2.33,3.55,111.17,54.835,29.0,200.585,253
13/14:40:40,2.36,3.56,111.06,54.747,29.01,200.596,254
13/14:40:41,2.35,3.56,111.05,54.274,29.01,200.596,255
13/14:40:41,2.36,3.57,111.04,53.614,29.01,200.607,256
13/14:40:42,2.37,3.57,110.9,53.185,29.01,200.618,257
13/14:40:42,2.37,3.59,110.9,53.053,29.01,200.618,258
13/14:40:43,2.37,3.59,110.86,52.789,29.01,200.629,259
13/14:40:44,2.39,3.6,110.85,52.426,29.01,200.64,260
13/14:40:44,2.43,3.59,110.85,51.986,29.01,200.651,261
13/14:40:45,2.42,3.57,110.83,51.634,29.01,200.651,262
13/14:40:45,2.43,3.57,110.85,51.348,29.01,200.662,263
13/14:40:46,2.43,3.59,110.87,50.908,29.01,200.662,264
13/14:40:46,2.43,3.59,110.84,50.677,29.01,200.673,265
13/14:40:47,2.1,3.53,110.97,50.083,29.01,200.695,266
13/14:40:48,1.8,3.48,111.13,49.852,29.01,200.695,267
13/14:40:48,1.5,3.46,111.22,49.489,29.01,200.706,268
13/14:40:49,1.18,3.43,111.35,48.895,29.01,200.717,269
13/14:40:49,0.92,3.38,111.47,48.279,29.01,200.717,270
13/14:40:50,0.81,3.35,111.51,47.74,29.01,200.728,271
13/14:40:50,0.83,3.34,111.51,47.267,29.01,200.728,272
13/14:40:51,0.95,3.35,111.57,47.069,29.01,200.739,273
13/14:40:52,1.53,3.45,111.44,47.058,29.01,200.75,274
13/14:40:53,1.78,3.47,111.3,46.618,29.01,200.761,275
13/14:40:53,2.05,3.51,111.13,46.035,29.01,200.761,276
13/14:40:54,2.38,3.56,111.0,45.386,29.01,200.772,277
13/14:40:54,2.41,3.56,110.96,45.276,29.01,200.783,278
13/14:40:55,2.35,3.56,110.96,44.847,29.01,200.783,279
13/14:40:55,2.33,3.59,110.76,44.341,29.01,200.794,280
13/14:40:56,2.35,3.57,110.76,43.989,29.01,200.805,281
13/14:40:56,2.33,3.56,110.81,43.692,29.01,200.805,282
13/14:40:57,2.44,3.56,110.97,43.351,29.01,200.816,283
13/14:40:57,2.79,3.59,110.98,43.34,29.01,200.816,284
13/14:40:58,3.24,3.59,110.95,43.087,29.01,200.816,285
13/14:40:58,3.66,3.6,110.92,42.845,29.01,200.816,286
13/14:40:59,4.23,3.6,110.89,42.592,29.01,200.827,287
13/14:40:59,4.78,3.56,110.88,42.548,29.01,200.849,288
13/14:41:00,5.31,3.57,110.83,42.46,29.01,200.849,289
13/14:41:00,5.83,3.59,110.6,42.482,29.01,200.86,290
13/14:41:01,6.3,3.59,110.54,42.372,29.01,200.86,291
13/14:41:02,6.44,3.59,110.55,42.13,29.01,200.871,292
13/14:41:03,6.36,3.51,110.63,42.262,29.01,200.882,293
13/14:41:03,6.06,3.47,110.88,42.251,29.01,200.882,294
13/14:41:04,5.74,3.43,110.95,42.097,29.01,200.893,295
13/14:41:04,5.49,3.38,111.05,42.042,29.01,200.904,296
13/14:41:05,4.85,3.25,111.3,41.679,29.01,200.915,297
13/14:41:06,4.52,3.21,111.37,41.657,29.01,200.915,298
13/14:41:06,4.26,3.22,111.44,41.668,29.01,200.926,299
13/14:41:07,4.26,3.22,111.44,41.569,29.01,200.926,300
13/14:41:07,4.3,3.21,111.3,41.591,29.01,200.937,301
13/14:41:08,4.22,3.22,111.31,41.525,29.01,200.937,302
13/14:41:08,4.27,3.23,111.35,41.36,29.01,200.948,303
13/14:41:09,4.25,3.23,111.37,41.228,29.01,200.948,304
13/14:41:09,4.4,3.28,111.28,41.03,29.01,200.959,305
13/14:41:10,4.8,3.33,111.46,40.766,29.01,200.97,306
13/14:41:11,5.4,3.4,111.17,40.7,29.01,200.981,307
13/14:41:12,5.64,3.44,111.09,40.678,29.01,200.981,308
13/14:41:12,6.21,3.49,111.01,40.766,29.01,200.992,309
13/14:41:12,6.62,3.52,110.86,40.854,29.0,200.992,310
13/14:41:13,7.04,3.56,110.71,40.876,29.0,201.003,311
13/14:41:14,7.31,3.56,110.65,40.711,29.0,201.003,312
13/14:41:14,7.39,3.53,110.41,40.546,29.0,201.014,313
13/14:41:15,7.57,3.55,110.4,40.535,29.0,201.014,314
13/14:41:15,7.65,3.52,110.55,40.579,29.0,201.025,315
13/14:41:16,7.75,3.54,110.52,40.535,29.0,201.036,316
13/14:41:17,7.69,3.51,110.47,40.733,29.0,201.047,317
13/14:41:17,7.72,3.52,110.49,40.788,29.0,201.047,318
13/14:41:18,7.76,3.54,110.57,40.909,29.0,201.058,319
13/14:41:18,7.73,3.56,110.53,41.008,29.0,201.058,320
13/14:41:19,7.66,3.54,110.41,41.118,29.0,201.069,321
13/14:41:20,7.68,3.54,110.38,41.041,29.0,201.069,322
13/14:41:20,7.69,3.52,110.37,41.184,29.0,201.08,323
13/14:41:20,7.69,3.52,110.35,41.206,29.0,201.08,324
13/14:41:21,7.72,3.52,110.39,41.371,29.0,201.091,325
13/14:41:22,7.75,3.5,110.38,41.569,28.99,201.102,326
13/14:41:22,7.74,3.52,110.3,41.668,28.99,201.102,327
13/14:41:23,7.79,3.5,110.27,41.877,28.99,201.113,328
13/14:41:23,7.84,3.51,110.25,41.635,28.99,201.113,329
13/14:41:24,7.81,3.5,110.25,41.36,28.99,201.124,330
13/14:41:24,7.87,3.51,110.26,41.316,28.99,201.124,331
13/14:41:25,7.82,3.53,110.41,41.25,28.99,201.135,332
13/14:41:25,7.83,3.54,110.35,41.459,28.99,201.135,333
13/14:41:26,7.76,3.55,110.3,41.536,28.99,201.157,334
13/14:41:27,7.74,3.55,110.32,41.613,28.99,201.168,335
13/14:41:28,7.73,3.56,110.38,41.646,28.99,201.168,336
13/14:41:28,7.68,3.56,110.4,41.789,28.99,201.179,337
13/14:41:29,7.68,3.56,110.26,42.02,28.98,201.19,338
13/14:41:30,7.65,3.56,110.27,42.108,28.98,201.19,339
13/14:41:31,7.66,3.55,110.31,42.097,28.98,201.201,340
13/14:41:31,7.68,3.54,110.55,42.185,28.98,201.212,341
13/14:41:32,7.76,3.54,110.52,42.218,28.98,201.223,342
13/14:41:32,7.76,3.54,110.56,42.515,28.98,201.223,343
13/14:41:33,7.73,3.52,110.56,42.669,28.98,201.234,344
13/14:41:34,7.74,3.51,110.56,42.724,28.98,201.234,345
13/14:41:34,7.79,3.52,110.53,42.911,28.98,201.245,346
13/14:41:35,7.76,3.5,110.53,42.867,28.98,201.245,347
13/14:41:35,7.72,3.56,110.43,42.878,28.98,201.256,348
13/14:41:36,7.7,3.55,110.28,42.867,28.98,201.267,349
13/14:41:36,7.67,3.54,110.46,42.955,28.98,201.267,350
13/14:41:37,7.65,3.54,110.37,43.01,28.98,201.278,351
13/14:41:37,7.63,3.54,110.4,43.263,28.98,201.278,352
13/14:41:38,7.63,3.54,110.44,43.45,28.98,201.289,353
13/14:41:38,7.65,3.54,110.48,43.758,28.97,201.289,354
13/14:41:39,7.72,3.55,110.5,43.934,28.97,201.3,355
13/14:41:39,7.7,3.5,110.54,44.209,28.97,201.311,356
13/14:41:40,7.7,3.5,110.44,44.451,28.97,201.311,357
13/14:41:40,7.76,3.5,110.41,44.605,28.97,201.322,358
13/14:41:41,7.79,3.49,110.4,44.726,28.97,201.322,359
13/14:41:42,7.85,3.49,110.39,45.078,28.97,201.333,360
13/14:41:42,7.77,3.49,110.28,45.507,28.97,201.344,361
13/14:41:42,7.75,3.48,110.26,45.694,28.97,201.344,362
13/14:41:43,7.75,3.46,110.36,45.925,28.97,201.355,363
13/14:41:44,7.74,3.44,110.34,46.178,28.97,201.355,364
13/14:41:45,7.69,3.45,110.31,46.805,28.97,201.377,365
13/14:41:45,7.65,3.48,110.33,47.069,28.97,201.377,366
13/14:41:46,7.66,3.48,110.31,47.421,28.97,201.388,367
13/14:41:47,7.63,3.52,110.38,48.158,28.96,201.399,368
13/14:41:47,7.57,3.54,110.24,48.411,28.96,201.41,369
13/14:41:48,7.59,3.54,110.27,48.642,28.96,201.41,370
13/14:41:48,7.57,3.55,110.26,48.774,28.96,201.421,371
13/14:41:49,7.59,3.54,110.24,49.137,28.96,201.432,372
13/14:41:49,7.64,3.56,110.26,49.346,28.96,201.432,373
13/14:41:50,7.59,3.55,110.26,49.599,28.96,201.443,374
13/14:41:50,7.64,3.51,110.42,49.83,28.96,201.454,375
13/14:41:51,7.69,3.53,110.41,50.149,28.96,201.454,376
13/14:41:52,7.66,3.53,110.39,50.589,28.96,201.465,377
13/14:41:52,7.69,3.54,110.41,50.974,28.96,201.476,378
13/14:41:52,7.68,3.55,110.42,51.326,28.96,201.476,379
13/14:41:53,7.69,3.56,110.4,51.711,28.96,201.487,380
13/14:41:54,7.68,3.56,110.37,52.206,28.96,201.498,381
13/14:41:54,7.7,3.57,110.37,52.723,28.96,201.509,382
13/14:41:55,7.67,3.59,110.2,52.921,28.96,201.509,383
13/14:41:55,7.66,3.59,110.21,53.537,28.95,201.52,384
13/14:41:56,7.73,3.59,110.23,53.922,28.95,201.531,385
13/14:41:56,7.7,3.59,110.22,54.285,28.95,201.531,386
13/14:41:57,7.73,3.59,110.22,54.252,28.95,201.542,387
13/14:41:57,7.69,3.56,110.33,54.923,28.95,201.553,388
13/14:41:58,7.68,3.6,110.32,55.979,28.95,201.553,389
13/14:41:58,7.68,3.61,110.3,56.155,28.95,201.564,390
13/14:41:59,7.66,3.61,110.35,56.056,28.95,201.575,391
13/14:41:59,7.62,3.61,110.34,56.551,28.95,201.586,392
13/14:42:00,7.59,3.6,110.31,56.947,28.95,201.586,393
13/14:42:01,7.63,3.6,110.3,57.739,28.95,201.608,394
13/14:42:01,7.64,3.61,110.21,58.234,28.95,201.608,395
13/14:42:02,7.64,3.6,110.25,58.685,28.95,201.608,396
13/14:42:02,7.56,3.61,110.2,59.279,28.95,201.63,397
13/14:42:03,7.57,3.64,110.13,59.708,28.95,201.641,398
13/14:42:03,7.54,3.68,110.14,60.214,28.95,201.652,399
13/14:42:04,7.55,3.68,110.18,60.599,28.94,201.663,400
13/14:42:05,7.56,3.69,110.17,61.028,28.94,201.663,401
13/14:42:05,7.56,3.68,110.28,61.996,28.94,201.674,402
13/14:42:06,7.62,3.69,110.27,62.491,28.94,201.696,403
13/14:42:07,7.64,3.68,110.32,63.14,28.94,201.707,404
13/14:42:07,7.62,3.64,110.3,63.569,28.94,201.718,405
13/14:42:08,7.67,3.6,110.43,64.075,28.94,201.729,406
13/14:42:08,7.68,3.59,110.42,64.548,28.94,201.729,407
13/14:42:09,7.65,3.6,110.45,64.988,28.94,201.74,408
13/14:42:09,7.63,3.63,110.32,65.494,28.94,201.751,409
13/14:42:10,7.57,3.62,110.35,66.066,28.94,201.762,410
13/14:42:10,7.62,3.57,110.31,66.605,28.94,201.773,411
13/14:42:11,7.64,3.59,110.34,66.88,28.94,201.784,412
