Time,Current1,Current2,Voltage,Speed,SOC,Distance,2
17/12:15:47,11.16,3.36,108.32,78.166,20.29,36.399,178
17/12:15:47,11.1,3.36,108.32,78.166,20.29,36.41,179
17/12:15:48,11.21,3.37,108.32,78.122,20.29,36.432,180
17/12:15:49,11.06,3.39,108.3,78.232,20.29,36.454,181
17/12:15:50,11.18,3.4,108.3,78.155,20.28,36.476,182
17/12:15:51,11.33,3.41,108.28,78.254,20.28,36.487,183
17/12:15:52,11.15,3.39,108.28,78.232,20.28,36.509,184
17/12:15:53,11.07,3.39,108.28,78.265,20.28,36.52,185
17/12:15:53,11.02,3.39,108.27,78.254,20.28,36.531,186
17/12:15:53,11.06,3.39,108.28,78.221,20.28,36.542,187
17/12:15:54,11.02,3.36,108.27,78.188,20.28,36.553,188
17/12:15:54,10.84,3.37,108.28,78.254,20.28,36.564,189
17/12:15:55,10.95,3.36,108.28,78.177,20.27,36.575,190
17/12:15:55,11.1,3.36,108.27,78.199,20.27,36.586,191
17/12:15:56,11.11,3.35,108.27,78.243,20.27,36.597,192
17/12:15:57,10.97,3.33,108.28,78.122,20.27,36.608,193
17/12:15:57,11.01,3.33,108.27,78.034,20.27,36.608,194
17/12:15:58,11.31,3.33,108.26,77.968,20.27,36.63,195
17/12:15:58,11.47,3.33,108.27,78.1,20.27,36.641,196
17/12:15:59,11.34,3.33,108.26,78.034,20.27,36.663,197
17/12:16:00,11.46,3.33,108.27,77.968,20.26,36.674,198
17/12:16:00,11.7,3.34,108.27,77.99,20.26,36.685,199
17/12:16:01,11.56,3.33,108.28,77.924,20.26,36.707,200
17/12:16:03,11.36,3.32,108.3,77.968,20.26,36.74,201
17/12:16:03,11.34,3.33,108.3,77.957,20.26,36.74,202
17/12:16:03,11.22,3.33,108.3,77.924,20.26,36.762,203
17/12:16:04,10.91,3.32,108.3,77.836,20.25,36.773,204
17/12:16:05,10.83,3.32,108.31,77.781,20.25,36.784,205
17/12:16:06,11.06,3.34,108.28,77.836,20.25,36.806,206
17/12:16:06,11.14,3.34,108.27,77.836,20.25,36.817,207
17/12:16:07,11.02,3.34,108.27,77.748,20.25,36.828,208
17/12:16:07,10.94,3.34,108.28,77.726,20.25,36.839,209
17/12:16:08,11.18,3.34,108.28,77.792,20.25,36.85,210
17/12:16:08,11.42,3.34,108.27,77.803,20.25,36.861,211
17/12:16:09,11.38,3.33,108.27,77.726,20.24,36.872,212
17/12:16:09,11.06,3.32,108.28,77.682,20.24,36.883,213
17/12:16:10,10.95,3.32,108.28,77.616,20.24,36.894,214
17/12:16:10,10.88,3.32,108.28,77.627,20.24,36.905,215
17/12:16:11,11.08,3.32,108.28,77.605,20.24,36.916,216
17/12:16:12,11.36,3.32,108.27,77.627,20.24,36.916,217
17/12:16:12,10.99,3.32,108.25,77.748,20.24,36.949,218
17/12:16:13,10.93,3.32,108.24,77.726,20.23,36.96,219
17/12:16:13,11.02,3.31,108.24,77.726,20.23,36.971,220
17/12:16:14,11.26,3.3,108.23,77.594,20.23,36.993,221
17/12:16:15,11.04,3.31,108.22,77.649,20.23,37.004,222
17/12:16:16,10.87,3.31,108.24,77.627,20.23,37.015,223
17/12:16:16,10.94,3.31,108.25,77.649,20.23,37.026,224
17/12:16:17,11.03,3.31,108.26,77.66,20.23,37.037,225
17/12:16:17,11.09,3.32,108.28,77.627,20.23,37.048,226
17/12:16:17,10.97,3.31,108.27,77.616,20.22,37.059,227
17/12:16:18,10.93,3.32,108.27,77.616,20.22,37.07,228
17/12:16:19,10.94,3.33,108.27,77.693,20.22,37.103,229
17/12:16:20,10.92,3.31,108.26,77.715,20.22,37.114,230
17/12:16:20,10.99,3.32,108.25,77.682,20.22,37.125,231
17/12:16:21,10.92,3.31,108.24,77.693,20.22,37.136,232
17/12:16:22,10.91,3.3,108.23,77.715,20.22,37.147,233
17/12:16:22,11.19,3.32,108.23,77.616,20.21,37.169,234
17/12:16:23,11.17,3.3,108.23,77.682,20.21,37.18,235
17/12:16:23,11.3,3.31,108.23,77.616,20.21,37.191,236
17/12:16:24,11.28,3.31,108.23,77.495,20.21,37.202,237
17/12:16:25,11.27,3.31,108.23,77.517,20.21,37.213,238
17/12:16:25,11.35,3.31,108.24,77.616,20.21,37.224,239
17/12:16:26,11.0,3.31,108.23,77.737,20.21,37.246,240
17/12:16:27,11.04,3.31,108.24,77.704,20.21,37.257,241
17/12:16:27,11.12,3.33,108.23,77.715,20.2,37.268,242
17/12:16:28,11.07,3.33,108.24,77.726,20.2,37.279,243
17/12:16:28,10.99,3.32,108.24,77.627,20.2,37.29,244
17/12:16:29,10.77,3.32,108.24,77.583,20.2,37.301,245
17/12:16:29,10.91,3.33,108.23,77.495,20.2,37.312,246
17/12:16:30,11.11,3.32,108.24,77.517,20.2,37.323,247
17/12:16:31,10.84,3.31,108.25,77.561,20.2,37.356,248
17/12:16:32,10.94,3.3,108.24,77.517,20.19,37.367,249
17/12:16:32,11.1,3.31,108.23,77.517,20.19,37.378,250
17/12:16:33,11.05,3.33,108.23,77.451,20.19,37.389,251
17/12:16:33,10.78,3.32,108.22,77.297,20.19,37.4,252
17/12:16:34,10.65,3.33,108.23,77.209,20.19,37.411,253
17/12:16:35,10.7,3.34,108.25,77.264,20.19,37.422,254
17/12:16:35,10.69,3.34,108.26,77.385,20.19,37.433,255
17/12:16:36,10.7,3.35,108.26,77.352,20.19,37.455,256
17/12:16:36,10.7,3.36,108.26,77.231,20.19,37.466,257
17/12:16:37,10.91,3.36,108.27,77.187,20.18,37.477,258
17/12:16:37,11.03,3.35,108.27,77.198,20.18,37.499,259
17/12:16:38,11.07,3.35,108.26,77.176,20.18,37.51,260
17/12:16:39,11.26,3.35,108.25,77.187,20.18,37.521,261
17/12:16:39,11.42,3.35,108.25,77.231,20.18,37.532,262
17/12:16:40,11.3,3.35,108.24,77.11,20.18,37.554,263
17/12:16:41,11.16,3.35,108.24,77.132,20.17,37.565,264
17/12:16:42,11.36,3.35,108.28,77.242,20.17,37.576,265
17/12:16:42,11.38,3.35,108.27,77.308,20.17,37.587,266
17/12:16:43,10.99,3.35,108.28,77.209,20.17,37.609,267
17/12:16:44,11.05,3.33,108.27,77.286,20.17,37.642,268
17/12:16:45,10.93,3.34,108.26,77.209,20.17,37.653,269
17/12:16:45,11.0,3.34,108.22,77.176,20.16,37.664,270
17/12:16:46,11.14,3.34,108.22,77.187,20.16,37.675,271
17/12:16:47,11.19,3.34,108.23,77.187,20.16,37.686,272
17/12:16:48,11.25,3.34,108.2,77.22,20.16,37.708,273
17/12:16:48,11.38,3.33,108.21,77.242,20.16,37.708,274
17/12:16:49,11.52,3.33,108.22,77.055,20.16,37.741,275
17/12:16:50,11.3,3.33,108.24,77.0,20.16,37.752,276
17/12:16:50,11.12,3.33,108.24,77.0,20.14,37.763,277
17/12:16:51,11.16,3.33,108.23,76.967,20.14,37.774,278
17/12:16:51,11.27,3.31,108.22,76.978,20.14,37.785,279
17/12:16:52,11.11,3.33,108.22,76.956,20.14,37.796,280
17/12:16:52,10.99,3.32,108.22,76.923,20.14,37.807,281
17/12:16:54,11.07,3.32,108.24,76.758,20.14,37.829,282
17/12:16:54,11.09,3.31,108.23,76.769,20.14,37.84,283
17/12:16:55,11.19,3.31,108.23,76.747,20.14,37.851,284
17/12:16:55,11.25,3.32,108.23,76.648,20.14,37.862,285
17/12:16:56,11.02,3.31,108.24,76.494,20.14,37.884,286
17/12:16:57,11.16,3.32,108.24,76.274,20.14,37.895,287
17/12:16:57,11.13,3.32,108.21,76.263,20.14,37.906,288
17/12:16:58,10.96,3.31,108.21,76.186,20.14,37.917,289
17/12:16:58,11.12,3.32,108.21,76.01,20.14,37.928,290
17/12:16:58,11.07,3.31,108.2,75.922,20.14,37.939,291
17/12:16:59,10.95,3.32,108.21,75.856,20.13,37.95,292
17/12:17:00,11.1,3.32,108.2,75.735,20.13,37.961,293
17/12:17:00,11.12,3.31,108.2,75.713,20.13,37.972,294
17/12:17:01,11.18,3.31,108.2,75.603,20.13,37.994,295
17/12:17:01,11.12,3.31,108.22,75.537,20.13,37.994,296
17/12:17:02,11.21,3.31,108.22,75.471,20.13,38.016,297
17/12:17:02,11.14,3.3,108.23,75.46,20.13,38.016,298
17/12:17:03,11.08,3.3,108.22,75.361,20.13,38.016,299
17/12:17:03,11.27,3.31,108.21,75.306,20.13,38.027,300
17/12:17:04,11.09,3.3,108.24,75.229,20.12,38.06,301
17/12:17:04,11.28,3.31,108.23,75.174,20.12,38.06,302
17/12:17:05,11.15,3.31,108.22,75.097,20.12,38.071,303
17/12:17:05,11.17,3.31,108.2,75.053,20.12,38.093,304
17/12:17:07,11.09,3.32,108.2,74.888,20.12,38.104,305
17/12:17:07,11.23,3.34,108.21,74.91,20.12,38.126,306
17/12:17:08,11.03,3.33,108.2,74.976,20.12,38.126,307
17/12:17:08,11.22,3.33,108.18,74.921,20.11,38.137,308
17/12:17:09,11.01,3.32,108.19,74.855,20.11,38.148,309
17/12:17:09,11.13,3.32,108.17,74.855,20.11,38.159,310
17/12:17:10,11.05,3.33,108.19,74.8,20.11,38.17,311
17/12:17:10,11.08,3.31,108.19,74.932,20.11,38.181,312
17/12:17:11,11.09,3.28,108.19,74.965,20.11,38.192,313
17/12:17:11,11.17,3.28,108.19,74.965,20.11,38.203,314
17/12:17:12,11.14,3.28,108.2,74.855,20.11,38.214,315
17/12:17:12,11.06,3.31,108.19,74.811,20.11,38.225,316
17/12:17:13,11.15,3.31,108.2,74.844,20.1,38.236,317
17/12:17:13,10.99,3.32,108.2,74.965,20.1,38.247,318
17/12:17:14,11.17,3.33,108.19,74.987,20.1,38.258,319
17/12:17:15,11.09,3.34,108.2,74.921,20.1,38.269,320
17/12:17:15,11.15,3.35,108.2,74.91,20.1,38.28,321
17/12:17:16,11.01,3.35,108.21,74.91,20.1,38.291,322
17/12:17:16,11.12,3.35,108.21,74.954,20.1,38.302,323
17/12:17:17,11.07,3.34,108.21,75.009,20.1,38.313,324
17/12:17:17,11.04,3.34,108.21,75.097,20.1,38.324,325
17/12:17:18,11.01,3.33,108.21,75.042,20.09,38.335,326
17/12:17:18,10.95,3.33,108.2,75.031,20.09,38.346,327
17/12:17:19,11.11,3.33,108.2,75.108,20.09,38.357,328
17/12:17:19,10.94,3.33,108.19,75.141,20.09,38.368,329
17/12:17:20,11.08,3.32,108.18,75.141,20.09,38.379,330
17/12:17:21,11.15,3.32,108.19,75.295,20.09,38.401,331
17/12:17:21,11.11,3.32,108.19,75.273,20.09,38.412,332
17/12:17:22,11.16,3.31,108.17,75.383,20.09,38.423,333
17/12:17:22,11.1,3.31,108.18,75.449,20.08,38.434,334
17/12:17:23,11.09,3.31,108.17,75.46,20.08,38.445,335
17/12:17:23,11.17,3.31,108.17,75.515,20.08,38.456,336
17/12:17:24,11.06,3.31,108.17,75.526,20.08,38.467,337
17/12:17:25,11.02,3.31,108.16,75.548,20.08,38.489,338
17/12:17:25,10.87,3.28,108.2,75.559,20.08,38.5,339
17/12:17:26,10.27,3.24,108.27,75.559,20.08,38.511,340
17/12:17:27,9.71,3.18,108.34,75.603,20.08,38.522,341
17/12:17:27,9.26,3.14,108.4,75.57,20.07,38.533,342
17/12:17:27,8.78,3.1,108.46,75.559,20.07,38.544,343
17/12:17:28,8.82,3.09,108.46,75.504,20.07,38.555,344
17/12:17:29,8.85,3.1,108.46,75.504,20.07,38.566,345
17/12:17:30,9.39,3.12,108.41,75.581,20.07,38.588,346
17/12:17:30,10.22,3.19,108.31,75.647,20.07,38.599,347
17/12:17:31,10.85,3.24,108.24,75.713,20.07,38.61,348
17/12:17:32,11.46,3.28,108.16,75.735,20.07,38.621,349
17/12:17:33,12.19,3.32,108.05,75.977,20.06,38.654,350
17/12:17:33,12.14,3.31,108.03,75.988,20.06,38.665,351
17/12:17:34,12.19,3.31,108.02,76.021,20.06,38.676,352
17/12:17:34,12.19,3.32,108.03,76.087,20.06,38.687,353
17/12:17:35,12.2,3.33,108.02,76.208,20.06,38.698,354
17/12:17:36,12.39,3.33,108.05,76.329,20.05,38.72,355
17/12:17:36,12.26,3.33,108.05,76.472,20.05,38.731,356
17/12:17:37,12.2,3.32,108.04,76.472,20.05,38.742,357
17/12:17:38,12.27,3.33,108.06,76.516,20.05,38.764,358
17/12:17:38,12.27,3.33,108.06,76.56,20.05,38.775,359
17/12:17:39,12.25,3.32,108.05,76.736,20.05,38.775,360
17/12:17:39,12.24,3.31,108.04,76.813,20.05,38.786,361
17/12:17:40,12.25,3.32,108.03,76.802,20.05,38.808,362
17/12:17:40,12.21,3.32,108.03,76.835,20.04,38.808,363
17/12:17:41,12.15,3.31,108.05,76.901,20.04,38.83,364
17/12:17:42,12.22,3.31,108.05,76.89,20.04,38.852,365
17/12:17:42,12.22,3.31,108.03,77.0,20.04,38.863,366
17/12:17:43,12.26,3.31,108.03,77.198,20.04,38.874,367
17/12:17:44,12.2,3.32,108.06,77.297,20.04,38.896,368
17/12:17:44,12.2,3.32,108.06,77.297,20.03,38.907,369
17/12:17:45,12.22,3.32,108.06,77.341,20.03,38.918,370
17/12:17:45,12.22,3.33,108.05,77.429,20.03,38.929,371
17/12:17:46,12.03,3.31,108.05,77.44,20.03,38.94,372
17/12:17:46,12.01,3.31,108.05,77.462,20.03,38.951,373
17/12:17:47,11.98,3.31,108.05,77.517,20.03,38.962,374
17/12:17:47,11.99,3.31,108.03,77.561,20.03,38.973,375
17/12:17:48,11.86,3.3,108.03,77.572,20.03,38.984,376
17/12:17:49,11.86,3.31,108.02,77.616,20.02,38.995,377
17/12:17:50,11.9,3.31,108.01,77.814,20.02,39.017,378
17/12:17:50,11.93,3.31,108.01,77.748,20.02,39.028,379
17/12:17:51,11.96,3.31,108.02,77.693,20.02,39.039,380
17/12:17:51,12.03,3.31,108.03,77.781,20.02,39.05,381
17/12:17:52,12.13,3.3,108.04,77.594,20.02,39.072,382
17/12:17:53,12.25,3.31,108.05,77.528,20.01,39.083,383
17/12:17:53,12.31,3.31,108.06,77.66,20.01,39.094,384
17/12:17:54,12.41,3.31,108.06,77.781,20.01,39.105,385
17/12:17:54,12.23,3.31,108.06,77.726,20.01,39.116,386
17/12:17:55,12.22,3.31,108.06,77.649,20.01,39.116,387
17/12:17:55,12.41,3.32,108.04,77.616,20.01,39.127,388
17/12:17:57,12.08,3.31,108.01,77.495,20.0,39.171,389
17/12:17:58,12.28,3.31,108.01,77.473,20.0,39.182,390
17/12:17:58,12.32,3.32,108.02,77.462,20.0,39.193,391
17/12:17:59,12.38,3.33,108.02,77.517,20.0,39.204,392
17/12:17:59,12.2,3.33,108.03,77.55,20.0,39.215,393
17/12:18:00,12.23,3.33,108.03,77.484,20.0,39.237,394
17/12:18:00,12.34,3.34,108.03,77.418,20.0,39.248,395
17/12:18:01,12.31,3.35,108.03,77.44,19.99,39.259,396
17/12:18:01,12.22,3.35,108.03,77.451,19.99,39.27,397
17/12:18:02,12.02,3.36,108.02,77.363,19.99,39.281,398
17/12:18:02,12.04,3.36,108.03,77.352,19.99,39.292,399
17/12:18:03,12.09,3.35,108.02,77.374,19.99,39.303,400
17/12:18:04,11.77,3.34,108.0,77.286,19.99,39.325,401
17/12:18:05,12.09,3.32,108.01,77.209,19.98,39.347,402
17/12:18:06,12.19,3.33,108.01,77.264,19.98,39.358,403
17/12:18:07,12.18,3.34,107.99,77.231,19.98,39.38,404
17/12:18:07,12.31,3.35,108.0,77.275,19.98,39.391,405
17/12:18:07,12.42,3.36,108.01,77.33,19.98,39.402,406
17/12:18:08,12.41,3.35,108.01,77.297,19.98,39.413,407
17/12:18:09,12.16,3.35,107.99,77.176,19.97,39.424,408
17/12:18:09,12.2,3.34,107.99,77.132,19.97,39.446,409
17/12:18:10,12.18,3.34,107.99,77.088,19.97,39.457,410
17/12:18:11,12.12,3.31,107.99,77.0,19.97,39.479,411
