air_temp,azimuth,cloud_opacity,ghi,gti,precipitation_rate,surface_pressure,wind_direction_10m,wind_speed_10m,zenith,weather_type,pm10,pm2.5,period_end,period
17,-81,50.7,0,0,0,991.3,141,6,164,MOSTLY CLOUDY,13.6,5.7,2025-08-01T01:50:00+09:30,PT5M
17,-81,54.8,0,0,0,991.2,141,5.9,163,MOSTLY CLOUDY,13.3,5.5,2025-08-01T01:55:00+09:30,PT5M
17,-81,62.6,0,0,0,991.2,141,5.9,162,OVERCAST,13,5.3,2025-08-01T02:00:00+09:30,PT5M
17,-81,47.8,0,0,0,991.2,140,5.9,161,MOSTLY CLOUDY,12.6,5.1,2025-08-01T02:05:00+09:30,PT5M
17,-82,33.6,0,0,0,991.2,140,5.9,160,PARTLY CLOUDY,12.3,5,2025-08-01T02:10:00+09:30,PT5M
17,-82,32,0,0,0,991.2,140,5.8,159,PARTLY CLOUDY,12,4.8,2025-08-01T02:15:00+09:30,PT5M
17,-82,23.2,0,0,0,991.2,140,5.8,157,PARTLY CLOUDY,11.6,4.6,2025-08-01T02:20:00+09:30,PT5M
17,-82,33.6,0,0,0,991.1,140,5.8,156,PARTLY CLOUDY,11.3,4.5,2025-08-01T02:25:00+09:30,PT5M
17,-82,41.7,0,0,0,991.1,140,5.8,155,MOSTLY CLOUDY,11,4.3,2025-08-01T02:30:00+09:30,PT5M
17,-82,46.3,0,0,0,991.1,140,5.7,154,MOSTLY CLOUDY,10.6,4.2,2025-08-01T02:35:00+09:30,PT5M
17,-82,52.1,0,0,0,991.1,140,5.7,153,MOSTLY CLOUDY,10.3,4,2025-08-01T02:40:00+09:30,PT5M
17,-82,46.3,0,0,0,991.2,140,5.7,151,MOSTLY CLOUDY,10,3.9,2025-08-01T02:45:00+09:30,PT5M
17,-82,49.2,0,0,0,991.2,139,5.6,150,MOSTLY CLOUDY,9.6,3.7,2025-08-01T02:50:00+09:30,PT5M
17,-82,53.5,0,0,0,991.2,139,5.6,149,MOSTLY CLOUDY,9.3,3.5,2025-08-01T02:55:00+09:30,PT5M
17,-82,52.1,0,0,0,991.2,139,5.6,148,MOSTLY CLOUDY,9,3.4,2025-08-01T03:00:00+09:30,PT5M
16,-81,33.6,0,0,0,991.2,139,5.5,147,PARTLY CLOUDY,8.7,3.2,2025-08-01T03:05:00+09:30,PT5M
16,-81,49.2,0,0,0,991.2,139,5.5,146,MOSTLY CLOUDY,8.5,3.2,2025-08-01T03:10:00+09:30,PT5M
16,-81,49.2,0,0,0,991.3,139,5.5,144,MOSTLY CLOUDY,8.3,3,2025-08-01T03:15:00+09:30,PT5M
16,-81,66.2,0,0,0,991.3,138,5.5,143,OVERCAST,8.2,3,2025-08-01T03:20:00+09:30,PT5M
16,-81,58.8,0,0,0,991.3,138,5.4,142,MOSTLY CLOUDY,8,2.9,2025-08-01T03:25:00+09:30,PT5M
16,-81,53.5,0,0,0,991.3,138,5.4,141,MOSTLY CLOUDY,7.8,2.8,2025-08-01T03:30:00+09:30,PT5M
16,-81,56.2,0,0,0,991.3,138,5.4,140,MOSTLY CLOUDY,7.6,2.6,2025-08-01T03:35:00+09:30,PT5M
16,-81,54.8,0,0,0,991.3,138,5.4,138,MOSTLY CLOUDY,7.4,2.6,2025-08-01T03:40:00+09:30,PT5M
16,-81,46.3,0,0,0,991.3,138,5.4,137,MOSTLY CLOUDY,7.2,2.4,2025-08-01T03:45:00+09:30,PT5M
16,-80,61.4,0,0,0,991.3,137,5.4,136,OVERCAST,7.1,2.4,2025-08-01T03:50:00+09:30,PT5M
16,-80,53.5,0,0,0,991.3,137,5.4,135,MOSTLY CLOUDY,6.9,2.3,2025-08-01T03:55:00+09:30,PT5M
16,-80,52.1,0,0,0,991.3,137,5.3,134,MOSTLY CLOUDY,6.7,2.2,2025-08-01T04:00:00+09:30,PT5M
16,-80,49.2,0,0,0,991.3,137,5.3,133,MOSTLY CLOUDY,6.6,2.1,2025-08-01T04:05:00+09:30,PT5M
16,-80,56.2,0,0,0,991.3,137,5.3,131,MOSTLY CLOUDY,6.5,2.1,2025-08-01T04:10:00+09:30,PT5M
16,-80,53.5,0,0,0,991.2,136,5.3,130,MOSTLY CLOUDY,6.5,2,2025-08-01T04:15:00+09:30,PT5M
16,-79,54.8,0,0,0,991.2,136,5.3,129,MOSTLY CLOUDY,6.5,2,2025-08-01T04:20:00+09:30,PT5M
16,-79,46.3,0,0,0,991.2,136,5.3,128,MOSTLY CLOUDY,6.4,2,2025-08-01T04:25:00+09:30,PT5M
16,-79,54.8,0,0,0,991.2,136,5.3,127,MOSTLY CLOUDY,6.4,2,2025-08-01T04:30:00+09:30,PT5M
16,-79,56.2,0,0,0,991.2,136,5.3,125,MOSTLY CLOUDY,6.3,1.9,2025-08-01T04:35:00+09:30,PT5M
16,-79,56.2,0,0,0,991.3,136,5.3,124,MOSTLY CLOUDY,6.3,1.9,2025-08-01T04:40:00+09:30,PT5M
16,-78,56.2,0,0,0,991.3,136,5.3,123,MOSTLY CLOUDY,6.2,1.9,2025-08-01T04:45:00+09:30,PT5M
16,-78,58.8,0,0,0,991.3,136,5.3,122,MOSTLY CLOUDY,6.2,1.9,2025-08-01T04:50:00+09:30,PT5M
16,-78,52.1,0,0,0,991.4,136,5.3,121,MOSTLY CLOUDY,6.2,1.8,2025-08-01T04:55:00+09:30,PT5M
16,-78,49.2,0,0,0,991.4,136,5.2,120,MOSTLY CLOUDY,6.1,1.8,2025-08-01T05:00:00+09:30,PT5M
16,-78,49.2,0,0,0,991.4,136,5.2,118,MOSTLY CLOUDY,6.1,1.8,2025-08-01T05:05:00+09:30,PT5M
16,-77,49.2,0,0,0,991.5,136,5.2,117,MOSTLY CLOUDY,6,1.8,2025-08-01T05:10:00+09:30,PT5M
16,-77,54.8,0,0,0,991.5,136,5.2,116,MOSTLY CLOUDY,6,1.8,2025-08-01T05:15:00+09:30,PT5M
16,-77,44.8,0,0,0,991.5,136,5.2,115,MOSTLY CLOUDY,6,1.8,2025-08-01T05:20:00+09:30,PT5M
16,-77,40.1,0,0,0,991.6,136,5.2,114,MOSTLY CLOUDY,5.9,1.8,2025-08-01T05:25:00+09:30,PT5M
16,-76,38.5,0,0,0,991.6,136,5.2,113,MOSTLY CLOUDY,5.9,1.8,2025-08-01T05:30:00+09:30,PT5M
16,-76,40.1,0,0,0,991.6,136,5.2,111,MOSTLY CLOUDY,5.8,1.8,2025-08-01T05:35:00+09:30,PT5M
16,-76,41.7,0,0,0,991.7,136,5.2,110,MOSTLY CLOUDY,5.8,1.8,2025-08-01T05:40:00+09:30,PT5M
16,-76,47.8,0,0,0,991.8,136,5.2,109,MOSTLY CLOUDY,5.7,1.8,2025-08-01T05:45:00+09:30,PT5M
16,-75,36.9,0,0,0,991.8,136,5.2,108,MOSTLY CLOUDY,5.7,1.8,2025-08-01T05:50:00+09:30,PT5M
16,-75,38.5,0,0,0,991.9,136,5.2,107,MOSTLY CLOUDY,5.7,1.8,2025-08-01T05:55:00+09:30,PT5M
16,-75,32,0,0,0,991.9,136,5.2,106,PARTLY CLOUDY,5.6,1.8,2025-08-01T06:00:00+09:30,PT5M
17,-75,23.2,0,0,0,992,136,5.2,104,PARTLY CLOUDY,5.6,1.8,2025-08-01T06:05:00+09:30,PT5M
17,-74,25,0,0,0,992.1,136,5.2,103,PARTLY CLOUDY,5.6,1.8,2025-08-01T06:10:00+09:30,PT5M
17,-74,23.2,0,0,0,992.1,136,5.2,102,PARTLY CLOUDY,5.6,1.8,2025-08-01T06:15:00+09:30,PT5M
17,-74,15.9,0,0,0,992.2,136,5.2,101,PARTLY CLOUDY,5.5,1.8,2025-08-01T06:20:00+09:30,PT5M
17,-73,21.4,0,0,0,992.2,136,5.2,100,PARTLY CLOUDY,5.5,1.8,2025-08-01T06:25:00+09:30,PT5M
17,-73,17.8,0,0,0,992.3,137,5.2,99,PARTLY CLOUDY,5.5,1.8,2025-08-01T06:30:00+09:30,PT5M
17,-73,15.9,0,0,0,992.4,137,5.2,98,PARTLY CLOUDY,5.5,1.9,2025-08-01T06:35:00+09:30,PT5M
17,-73,19.6,0,0,0,992.4,136,5.2,96,PARTLY CLOUDY,5.5,1.9,2025-08-01T06:40:00+09:30,PT5M
17,-72,15.9,0,0,0,992.5,136,5.2,95,PARTLY CLOUDY,5.5,1.9,2025-08-01T06:45:00+09:30,PT5M
17,-72,10.1,0,0,0,992.6,136,5.3,94,PARTLY CLOUDY,5.4,1.9,2025-08-01T06:50:00+09:30,PT5M
17,-72,17.8,0,0,0,992.6,136,5.3,93,PARTLY CLOUDY,5.4,1.9,2025-08-01T06:55:00+09:30,PT5M
17,-71,10.1,0,0,0,992.7,136,5.3,92,PARTLY CLOUDY,5.4,1.9,2025-08-01T07:00:00+09:30,PT5M
17,-71,17.8,0,0,0,992.8,136,5.3,91,PARTLY CLOUDY,5.4,1.9,2025-08-01T07:05:00+09:30,PT5M
17,-71,12.1,2,2,0,992.8,136,5.3,90,PARTLY CLOUDY,5.4,1.9,2025-08-01T07:10:00+09:30,PT5M
17,-70,14,10,9,0,992.9,136,5.3,88,PARTLY CLOUDY,5.4,1.9,2025-08-01T07:15:00+09:30,PT5M
16,-70,14,19,19,0,993,136,5.3,87,PARTLY CLOUDY,5.5,1.9,2025-08-01T07:20:00+09:30,PT5M
16,-69,10.1,30,38,0,993,136,5.3,86,PARTLY CLOUDY,5.5,1.9,2025-08-01T07:25:00+09:30,PT5M
16,-69,0,47,76,0,993.1,136,5.3,85,SUNNY,5.5,1.9,2025-08-01T07:30:00+09:30,PT5M
16,-69,0,62,97,0,993.1,136,5.3,84,SUNNY,5.5,2,2025-08-01T07:35:00+09:30,PT5M
17,-68,0,77,117,0,993.2,136,5.4,83,SUNNY,5.5,2,2025-08-01T07:40:00+09:30,PT5M
17,-68,0,93,138,0,993.2,136,5.5,82,SUNNY,5.5,2,2025-08-01T07:45:00+09:30,PT5M
17,-67,0,109,158,0,993.3,136,5.6,81,SUNNY,5.6,2,2025-08-01T07:50:00+09:30,PT5M
17,-67,0,126,179,0,993.3,136,5.6,80,SUNNY,5.6,2,2025-08-01T07:55:00+09:30,PT5M
17,-66,0,143,200,0,993.4,136,5.7,78,SUNNY,5.6,2,2025-08-01T08:00:00+09:30,PT5M
17,-66,0,161,221,0,993.4,136,5.8,77,SUNNY,5.6,2,2025-08-01T08:05:00+09:30,PT5M
17,-66,0,178,242,0,993.5,136,5.8,76,SUNNY,5.6,2,2025-08-01T08:10:00+09:30,PT5M
17,-65,0,196,262,0,993.5,136,5.9,75,SUNNY,5.6,2.1,2025-08-01T08:15:00+09:30,PT5M
17,-65,0,214,283,0,993.6,136,6,74,SUNNY,5.7,2.1,2025-08-01T08:20:00+09:30,PT5M
17,-64,0,232,303,0,993.6,136,6,73,SUNNY,5.7,2.1,2025-08-01T08:25:00+09:30,PT5M
17,-64,0,250,324,0,993.7,136,6.1,72,SUNNY,5.7,2.1,2025-08-01T08:30:00+09:30,PT5M
18,-63,0,268,344,0,993.7,136,6.2,71,SUNNY,5.7,2.2,2025-08-01T08:35:00+09:30,PT5M
18,-62,0,286,364,0,993.7,135,6.2,70,SUNNY,5.7,2.2,2025-08-01T08:40:00+09:30,PT5M
18,-62,0,304,384,0,993.8,135,6.2,69,SUNNY,5.7,2.2,2025-08-01T08:45:00+09:30,PT5M
18,-61,0,321,403,0,993.8,135,6.2,68,SUNNY,5.8,2.2,2025-08-01T08:50:00+09:30,PT5M
18,-61,0,339,423,0,993.8,135,6.3,67,SUNNY,5.8,2.3,2025-08-01T08:55:00+09:30,PT5M
18,-60,0,356,442,0,993.8,134,6.3,66,SUNNY,5.8,2.3,2025-08-01T09:00:00+09:30,PT5M
18,-59,0,374,462,0,993.8,134,6.3,65,SUNNY,5.8,2.3,2025-08-01T09:05:00+09:30,PT5M
18,-59,0,391,481,0,993.8,134,6.3,64,SUNNY,5.9,2.2,2025-08-01T09:10:00+09:30,PT5M
18,-58,0,408,500,0,993.9,134,6.4,63,SUNNY,6,2.2,2025-08-01T09:15:00+09:30,PT5M
19,-57,0,425,518,0,993.9,134,6.4,62,SUNNY,6.1,2.2,2025-08-01T09:20:00+09:30,PT5M
19,-57,0,442,537,0,993.9,133,6.4,61,SUNNY,6.1,2.1,2025-08-01T09:25:00+09:30,PT5M
19,-56,0,458,555,0,993.9,133,6.4,60,SUNNY,6.2,2.1,2025-08-01T09:30:00+09:30,PT5M
19,-55,0,474,572,0,993.9,133,6.4,59,SUNNY,6.3,2.1,2025-08-01T09:35:00+09:30,PT5M
19,-54,0,490,589,0,993.9,133,6.4,58,SUNNY,6.4,2,2025-08-01T09:40:00+09:30,PT5M
19,-54,0,506,606,0,993.9,134,6.4,57,SUNNY,6.4,2,2025-08-01T09:45:00+09:30,PT5M
19,-53,0,522,623,0,993.9,134,6.4,56,SUNNY,6.5,2,2025-08-01T09:50:00+09:30,PT5M
20,-52,0,537,640,0,993.9,134,6.4,55,SUNNY,6.6,2,2025-08-01T09:55:00+09:30,PT5M
20,-51,0,552,656,0,993.9,134,6.4,54,SUNNY,6.7,1.9,2025-08-01T10:00:00+09:30,PT5M
20,-50,0,566,671,0,993.9,134,6.4,53,SUNNY,6.8,1.9,2025-08-01T10:05:00+09:30,PT5M
20,-49,0,580,686,0,993.9,135,6.4,52,SUNNY,6.9,2,2025-08-01T10:10:00+09:30,PT5M
20,-48,0,594,701,0,993.9,135,6.4,51,SUNNY,7.1,2,2025-08-01T10:15:00+09:30,PT5M
20,-47,0,607,715,0,993.9,135,6.4,50,SUNNY,7.2,2,2025-08-01T10:20:00+09:30,PT5M
21,-46,0,620,729,0,993.9,135,6.4,49,SUNNY,7.3,2,2025-08-01T10:25:00+09:30,PT5M
21,-45,0,633,743,0,993.9,136,6.4,48,SUNNY,7.5,2.1,2025-08-01T10:30:00+09:30,PT5M
21,-44,0,645,756,0,993.9,136,6.4,48,SUNNY,7.6,2.1,2025-08-01T10:35:00+09:30,PT5M
21,-43,0,657,769,0,993.8,136,6.5,47,SUNNY,7.8,2.1,2025-08-01T10:40:00+09:30,PT5M
21,-41,0,668,781,0,993.7,137,6.5,46,SUNNY,7.9,2.2,2025-08-01T10:45:00+09:30,PT5M
21,-40,0,679,793,0,993.6,137,6.5,45,SUNNY,8,2.2,2025-08-01T10:50:00+09:30,PT5M
21,-39,0,690,804,0,993.5,137,6.5,44,SUNNY,8.2,2.2,2025-08-01T10:55:00+09:30,PT5M
22,-38,0,700,815,0,993.5,138,6.5,44,SUNNY,8.3,2.3,2025-08-01T11:00:00+09:30,PT5M
22,-36,0,710,826,0,993.4,138,6.6,43,SUNNY,8.5,2.3,2025-08-01T11:05:00+09:30,PT5M
22,-35,0,719,836,0,993.3,138,6.6,42,SUNNY,8.6,2.4,2025-08-01T11:10:00+09:30,PT5M
22,-33,0,728,846,0,993.2,139,6.6,42,SUNNY,8.8,2.4,2025-08-01T11:15:00+09:30,PT5M
22,-32,0,737,855,0,993.1,139,6.6,41,SUNNY,8.9,2.4,2025-08-01T11:20:00+09:30,PT5M
22,-30,0,745,863,0,993,139,6.6,40,SUNNY,9,2.5,2025-08-01T11:25:00+09:30,PT5M
22,-29,0,753,872,0,993,140,6.7,40,SUNNY,9.2,2.5,2025-08-01T11:30:00+09:30,PT5M
23,-27,0,760,879,0,992.9,140,6.7,39,SUNNY,9.3,2.6,2025-08-01T11:35:00+09:30,PT5M
23,-25,0,767,886,0,992.8,140,6.7,39,SUNNY,9.5,2.6,2025-08-01T11:40:00+09:30,PT5M
23,-24,0,773,893,0,992.7,141,6.7,38,SUNNY,9.6,2.7,2025-08-01T11:45:00+09:30,PT5M
23,-22,0,779,899,0,992.6,141,6.7,38,SUNNY,9.7,2.7,2025-08-01T11:50:00+09:30,PT5M
23,-20,0,784,905,0,992.5,141,6.7,37,SUNNY,9.9,2.7,2025-08-01T11:55:00+09:30,PT5M
23,-18,0,789,910,0,992.4,141,6.8,37,SUNNY,10,2.8,2025-08-01T12:00:00+09:30,PT5M
23,-16,0,793,915,0,992.3,142,6.8,36,SUNNY,10.2,2.8,2025-08-01T12:05:00+09:30,PT5M
23,-14,0,797,920,0,992.2,142,6.8,36,SUNNY,10.3,2.9,2025-08-01T12:10:00+09:30,PT5M
23,-12,0,801,923,0,992.1,142,6.8,36,SUNNY,10.4,2.9,2025-08-01T12:15:00+09:30,PT5M
23,-10,0,804,927,0,992,143,6.8,36,SUNNY,10.6,2.9,2025-08-01T12:20:00+09:30,PT5M
23,-8,0,807,930,0,992,143,6.8,35,SUNNY,10.7,3,2025-08-01T12:25:00+09:30,PT5M
23,-6,0,809,932,0,991.9,143,6.9,35,SUNNY,10.8,3,2025-08-01T12:30:00+09:30,PT5M
23,-4,0,810,934,0,991.8,143,6.9,35,SUNNY,11,3.1,2025-08-01T12:35:00+09:30,PT5M
23,-2,0,811,935,0,991.7,143,6.8,35,SUNNY,11.1,3.1,2025-08-01T12:40:00+09:30,PT5M
23,0,0,812,936,0,991.6,143,6.8,35,SUNNY,11.2,3.2,2025-08-01T12:45:00+09:30,PT5M
24,2,0,812,936,0,991.6,143,6.8,35,SUNNY,11.4,3.2,2025-08-01T12:50:00+09:30,PT5M
24,4,0,812,935,0,991.5,143,6.8,35,SUNNY,11.5,3.2,2025-08-01T12:55:00+09:30,PT5M
24,6,0,811,934,0,991.4,143,6.8,35,SUNNY,11.6,3.3,2025-08-01T13:00:00+09:30,PT5M
24,8,0,809,933,0,991.3,143,6.8,35,SUNNY,11.8,3.3,2025-08-01T13:05:00+09:30,PT5M
24,10,0,807,931,0,991.3,143,6.8,36,SUNNY,11.9,3.3,2025-08-01T13:10:00+09:30,PT5M
24,12,0,805,928,0,991.2,143,6.8,36,SUNNY,12,3.4,2025-08-01T13:15:00+09:30,PT5M
24,14,0,802,925,0,991.1,143,6.7,36,SUNNY,12.1,3.4,2025-08-01T13:20:00+09:30,PT5M
24,16,0,799,922,0,991,143,6.7,36,SUNNY,12.3,3.4,2025-08-01T13:25:00+09:30,PT5M
24,18,0,795,917,0,991,143,6.7,37,SUNNY,12.4,3.4,2025-08-01T13:30:00+09:30,PT5M
24,20,0,790,913,0,990.9,143,6.7,37,SUNNY,12.5,3.5,2025-08-01T13:35:00+09:30,PT5M
24,22,0,786,908,0,990.8,143,6.7,38,SUNNY,12.6,3.5,2025-08-01T13:40:00+09:30,PT5M
24,23,0,780,902,0,990.7,144,6.7,38,SUNNY,12.8,3.5,2025-08-01T13:45:00+09:30,PT5M
24,25,0,774,896,0,990.7,144,6.7,39,SUNNY,12.9,3.5,2025-08-01T13:50:00+09:30,PT5M
24,27,0,768,889,0,990.6,144,6.7,39,SUNNY,13,3.6,2025-08-01T13:55:00+09:30,PT5M
24,28,0,761,882,0,990.5,144,6.7,40,SUNNY,13.1,3.6,2025-08-01T14:00:00+09:30,PT5M
24,30,0,754,874,0,990.4,144,6.6,40,SUNNY,13.3,3.6,2025-08-01T14:05:00+09:30,PT5M
24,32,0,747,866,0,990.4,144,6.6,41,SUNNY,13.4,3.6,2025-08-01T14:10:00+09:30,PT5M
24,33,0,739,858,0,990.3,144,6.6,41,SUNNY,13.5,3.6,2025-08-01T14:15:00+09:30,PT5M
24,35,0,730,849,0,990.2,144,6.6,42,SUNNY,13.6,3.7,2025-08-01T14:20:00+09:30,PT5M
24,36,0,721,839,0,990.1,144,6.6,43,SUNNY,13.8,3.7,2025-08-01T14:25:00+09:30,PT5M
25,37,0,712,829,0,990.1,144,6.6,44,SUNNY,13.9,3.7,2025-08-01T14:30:00+09:30,PT5M
25,39,0,702,819,0,990,144,6.6,44,SUNNY,14,3.7,2025-08-01T14:35:00+09:30,PT5M
25,40,0,692,808,0,990,144,6.6,45,SUNNY,14.1,3.7,2025-08-01T14:40:00+09:30,PT5M
25,41,0,681,797,0,990,144,6.6,46,SUNNY,14.3,3.7,2025-08-01T14:45:00+09:30,PT5M
25,43,0,670,785,0,989.9,144,6.5,47,SUNNY,14.4,3.8,2025-08-01T14:50:00+09:30,PT5M
25,44,0,659,773,0,989.9,144,6.5,47,SUNNY,14.5,3.8,2025-08-01T14:55:00+09:30,PT5M
25,45,0,647,760,0,989.9,144,6.5,48,SUNNY,14.6,3.8,2025-08-01T15:00:00+09:30,PT5M
25,46,0,634,747,0,989.9,144,6.5,49,SUNNY,14.7,3.8,2025-08-01T15:05:00+09:30,PT5M
25,47,0,622,733,0,989.8,144,6.5,50,SUNNY,14.7,3.9,2025-08-01T15:10:00+09:30,PT5M
25,48,0,609,719,0,989.8,144,6.5,51,SUNNY,14.7,3.9,2025-08-01T15:15:00+09:30,PT5M
25,49,0,595,705,0,989.8,144,6.5,52,SUNNY,14.7,4,2025-08-01T15:20:00+09:30,PT5M
25,50,0,581,690,0,989.8,144,6.5,53,SUNNY,14.7,4,2025-08-01T15:25:00+09:30,PT5M
25,51,0,567,675,0,989.7,144,6.4,54,SUNNY,14.7,4.1,2025-08-01T15:30:00+09:30,PT5M
25,52,0,553,659,0,989.7,144,6.4,55,SUNNY,14.8,4.1,2025-08-01T15:35:00+09:30,PT5M
25,53,0,538,643,0,989.7,144,6.4,55,SUNNY,14.8,4.2,2025-08-01T15:40:00+09:30,PT5M
25,54,0,522,627,0,989.7,144,6.4,56,SUNNY,14.8,4.2,2025-08-01T15:45:00+09:30,PT5M
25,54,0,507,610,0,989.7,144,6.4,57,SUNNY,14.8,4.3,2025-08-01T15:50:00+09:30,PT5M
25,55,0,491,593,0,989.7,144,6.4,58,SUNNY,14.8,4.3,2025-08-01T15:55:00+09:30,PT5M
25,56,0,475,576,0,989.7,144,6.4,59,SUNNY,14.8,4.4,2025-08-01T16:00:00+09:30,PT5M
25,57,0,459,558,0,989.7,144,6.4,60,SUNNY,14.8,4.4,2025-08-01T16:05:00+09:30,PT5M
25,57,0,442,540,0,989.7,144,6.4,61,SUNNY,14.7,4.4,2025-08-01T16:10:00+09:30,PT5M
25,58,0,425,522,0,989.6,144,6.3,62,SUNNY,14.6,4.3,2025-08-01T16:15:00+09:30,PT5M
25,59,0,408,504,0,989.6,144,6.3,63,SUNNY,14.5,4.3,2025-08-01T16:20:00+09:30,PT5M
25,59,0,391,485,0,989.6,144,6.3,64,SUNNY,14.4,4.3,2025-08-01T16:25:00+09:30,PT5M
25,60,0,374,466,0,989.6,144,6.3,65,SUNNY,14.3,4.3,2025-08-01T16:30:00+09:30,PT5M
24,61,0,356,446,0,989.6,144,6.3,66,SUNNY,14.2,4.2,2025-08-01T16:35:00+09:30,PT5M
24,61,0,338,427,0,989.7,144,6.3,68,SUNNY,14.1,4.2,2025-08-01T16:40:00+09:30,PT5M
24,62,0,320,407,0,989.7,144,6.2,69,SUNNY,14,4.2,2025-08-01T16:45:00+09:30,PT5M
24,62,0,302,387,0,989.8,144,6.2,70,SUNNY,13.9,4.2,2025-08-01T16:50:00+09:30,PT5M
24,63,0,284,367,0,989.8,144,6.2,71,SUNNY,13.8,4.1,2025-08-01T16:55:00+09:30,PT5M
24,64,0,266,346,0,989.9,144,6.1,72,SUNNY,13.7,4.1,2025-08-01T17:00:00+09:30,PT5M
24,64,0,247,326,0,989.9,144,6.1,73,SUNNY,13.7,4.1,2025-08-01T17:05:00+09:30,PT5M
23,65,0,229,305,0,990,144,6.1,74,SUNNY,13.6,4.1,2025-08-01T17:10:00+09:30,PT5M
23,65,0,211,284,0,990,144,6,75,SUNNY,13.5,4.1,2025-08-01T17:15:00+09:30,PT5M
23,66,0,192,263,0,990.1,144,6,76,SUNNY,13.4,4,2025-08-01T17:20:00+09:30,PT5M
23,66,0,174,242,0,990.1,144,6,77,SUNNY,13.3,4,2025-08-01T17:25:00+09:30,PT5M
23,67,0,156,221,0,990.2,144,6,78,SUNNY,13.2,4,2025-08-01T17:30:00+09:30,PT5M
23,67,0,138,200,0,990.2,144,5.9,79,SUNNY,13.1,4,2025-08-01T17:35:00+09:30,PT5M
23,67,0,120,179,0,990.3,144,5.8,81,SUNNY,13,4,2025-08-01T17:40:00+09:30,PT5M
23,68,0,103,157,0,990.4,144,5.6,82,SUNNY,12.9,4,2025-08-01T17:45:00+09:30,PT5M
22,68,0,86,136,0,990.4,144,5.5,83,SUNNY,12.8,3.9,2025-08-01T17:50:00+09:30,PT5M
22,69,0,70,115,0,990.5,143,5.4,84,SUNNY,12.7,3.9,2025-08-01T17:55:00+09:30,PT5M
22,69,0,54,94,0,990.6,143,5.2,85,SUNNY,12.6,3.9,2025-08-01T18:00:00+09:30,PT5M
22,69,14,34,44,0,990.6,143,5.1,86,PARTLY CLOUDY,12.6,3.9,2025-08-01T18:05:00+09:30,PT5M
22,70,19.6,21,22,0,990.7,143,5,87,PARTLY CLOUDY,12.5,3.9,2025-08-01T18:10:00+09:30,PT5M
